Date;IBEX;SXXP;Telefónica;BBVA;Iberdrola;Inditex
24/09/2008;11112.9;265.66;163.527;109.717;7.17;6.342
25/09/2008;11438.6;271.01;169.953;113.079;7.54;6.494
26/09/2008;11387.9;265.92;169.755;113.559;7.46;6.376
29/09/2008;10945.7;251.43;166.097;108.948;7.13;6.212
30/09/2008;10987.5;256.05;165.998;110.101;7.14;5.938
01/10/2008;11182.5;257.75;169.459;112.311;7.33;5.78
02/10/2008;11002.3;254.24;168.272;111.158;7.14;5.672
03/10/2008;11418.5;261.43;171.535;118.171;7.35;5.818
06/10/2008;10726;241.5;161.945;112.022;6.79;5.458
07/10/2008;10862;240.72;164.812;112.791;6.78;5.588
08/10/2008;10297.6;226.31;155.321;106.546;6.31;5.478
09/10/2008;9902.9;221.78;149.982;102.991;5.77;5.478
10/10/2008;8997.7;205.13;136.338;89.829;5.16;5.4
13/10/2008;9955.7;225.37;149.388;98.956;6.13;5.966
14/10/2008;10224.5;232.22;155.518;105.009;6.39;5.58
15/10/2008;9706.8;217.17;149.487;99.244;5.86;5.494
16/10/2008;9308.2;206.4;144.149;9.3;5.48;5.25
17/10/2008;9655.2;214.27;151.662;95.498;5.9;5.562
20/10/2008;9944.3;222.01;157.199;98.668;6.23;5.7
21/10/2008;9795;220.9;15.453;96.074;6.02;5.588
22/10/2008;8995.3;209.57;140.886;87.331;5.52;5.314
23/10/2008;8811.2;208.72;138.612;83.873;5.53;5.19
24/10/2008;8353.2;198.82;133.372;76.667;5.3;5.076
27/10/2008;8009.9;195.04;127.934;73.208;4.94;4.978
28/10/2008;7905.4;199.44;125.858;69.558;4.99;4.848
29/10/2008;8650.1;213.72;139.403;79.261;5.25;5.116
30/10/2008;8822.9;216.24;139.996;82.624;5.37;5.122
31/10/2008;9116;222.07;142.567;86.371;5.63;5.272
03/11/2008;9231.8;223.38;144.346;88.004;5.82;5.446
04/11/2008;9726.8;233.5;15.275;95.594;6.19;5.626
05/11/2008;9744.7;228.13;15.364;97.323;6.25;5.57
06/11/2008;9133.9;215.46;145.236;91.174;5.7;5.46
07/11/2008;9343.5;219.6;148.894;92.039;5.88;5.59
10/11/2008;9293.8;220.96;150.278;90.213;6;5.474
11/11/2008;8911.9;212.17;149.784;82.143;5.73;5.282
12/11/2008;8646.8;205.22;143.358;79.261;5.55;5.292
13/11/2008;8740.6;204.08;145.632;79.837;5.59;5.18
14/11/2008;8832.2;206.52;14.929;8.051;5.79;5.04
17/11/2008;8498.8;200.36;144.841;76.379;5.63;4.994
18/11/2008;8530.8;201.91;147.016;75.802;5.74;4.982
19/11/2008;8211.5;193.77;145.137;71.671;5.55;4.864
20/11/2008;7988.4;186.75;145.434;69.173;5.23;4.832
21/11/2008;7974.4;182.13;142.072;68.789;5.12;4.738
24/11/2008;8622.6;197.51;15.186;75.514;5.85;5.212
25/11/2008;8696.6;198.77;153.838;77.628;5.84;5.258
26/11/2008;8654.1;198.85;153.838;75.418;5.78;5.22
27/11/2008;8849.3;203.62;155.123;77.628;5.78;5.35
28/11/2008;8910.6;206.25;157.001;78.204;5.82;5.26
01/12/2008;8510.5;193.91;153.343;73.208;5.37;5.138
02/12/2008;8834.7;197.2;156.408;7.782;5.66;5.2
03/12/2008;8879.9;198.29;158.188;77.916;5.77;5.18
04/12/2008;8836.1;197.4;157.891;76.763;5.69;5.388
05/12/2008;8491.2;189.84;152.849;74.169;5.3;5.07
08/12/2008;9036.5;202.61;159.077;79.261;5.82;5.6
09/12/2008;9063.1;205.33;160.363;80.798;5.65;5.82
10/12/2008;9152.4;205.37;160.165;82.239;5.83;5.84
11/12/2008;9182.6;203.79;160.659;82.816;5.84;6.104
12/12/2008;8975.5;198.22;157.891;79.934;5.69;6.166
15/12/2008;9023.9;197.51;158.583;80.894;5.75;6.334
16/12/2008;9167.7;199.01;160.363;82.624;5.9;6.286
17/12/2008;9196.9;197.51;161.648;8.272;5.94;6.272
18/12/2008;9257.8;197.31;161.351;83.777;6.1;6.22
19/12/2008;9268.4;196.43;159.176;8.32;6.22;6.43
22/12/2008;9098.9;193.32;156.902;82.047;6.15;6.226
23/12/2008;9068.5;193.05;156.013;82.143;6.17;6.286
24/12/2008;9068.5;192.42;156.013;82.143;6.17;6.286
25/12/2008;9068.5;192.42;156.013;82.143;6.17;6.286
26/12/2008;9068.5;192.42;156.013;82.143;6.17;6.286
29/12/2008;9017.7;193.46;154.727;80.894;6.25;6.178
30/12/2008;9195.8;196.9;156.705;8.32;6.54;6.266
31/12/2008;9195.8;198.36;156.705;8.32;6.54;6.266
01/01/2009;9195.8;198.36;156.705;8.32;6.54;6.266
02/01/2009;9486.3;204.46;161.055;86.755;6.59;6.688
05/01/2009;9644.1;208.69;16.234;88.388;6.76;6.594
06/01/2009;9724;212.87;161.846;89.157;6.72;6.85
07/01/2009;9570;210.31;159.572;86.659;6.52;6.532
08/01/2009;9469.5;208.77;158.979;84.929;6.46;6.17
09/01/2009;9378.5;207.82;158.188;83.969;6.26;6.06
12/01/2009;9199.9;204.53;156.705;80.318;6.17;5.98
13/01/2009;9057.3;201.66;154.332;77.147;6.21;5.96
14/01/2009;8692.7;192.87;149.191;7.244;5.94;5.822
15/01/2009;8611.1;191.17;147.411;72.248;5.92;5.586
16/01/2009;8620.1;192.96;148.301;70.326;5.93;5.806
19/01/2009;8494.8;189.72;148.598;67.828;5.97;5.736
20/01/2009;8276.5;185.7;147.609;63.889;6.09;5.544
21/01/2009;8230.7;184.52;146.027;6.264;6;5.714
22/01/2009;8159.3;182.85;143.951;62.064;6.01;5.684
23/01/2009;8172.8;182.49;145.038;61.968;6.1;5.84
26/01/2009;8375.2;188.06;145.928;6.533;6.15;5.88
27/01/2009;8349.5;188.31;141.578;67.156;6.15;5.846
28/01/2009;8701.5;194.32;144.149;7.244;6.24;5.982
29/01/2009;8477.4;190.79;13.881;70.326;6.05;5.852
30/01/2009;8450.4;191.23;137.722;70.422;6.08;5.976
02/02/2009;8233.4;186.32;136.635;68.885;5.95;5.9
03/02/2009;8361.9;189.78;139.897;70.326;6.07;5.918
04/02/2009;8495.4;194.67;142.369;72.056;6;6.142
05/02/2009;8440.2;194.5;142.764;71.191;5.82;6.122
06/02/2009;8544.7;198.53;145.632;71.671;5.85;6.29
09/02/2009;8584.8;199.35;145.533;71.671;5.81;6.482
10/02/2009;8397.3;193.82;142.369;69.654;5.68;6.256
11/02/2009;8355.8;193.13;141.677;68.789;5.57;6.428
12/02/2009;8200.9;190.64;139.205;6.706;5.51;6.2
13/02/2009;8265.5;191.27;143.259;66.291;5.51;6.34
16/02/2009;8075;188.67;141.479;62.544;5.4;6.3
17/02/2009;7843.2;183.98;139.205;58.125;5.54;5.956
18/02/2009;7861.4;183.35;138.216;60.046;5.42;5.95
19/02/2009;7875.9;183.39;137.327;59.758;5.65;6.034
20/02/2009;7603.6;176.93;135.349;55.915;5.46;5.842
23/02/2009;7540.4;175.29;136.931;54.186;5.38;5.854
24/02/2009;7483.4;172.86;137.623;53.513;5.27;5.916
25/02/2009;7512.1;172.31;138.216;54.666;5.3;5.832
26/02/2009;7811.7;176.14;146.324;58.221;5.38;5.89
27/02/2009;7620.9;172.92;145.434;55.627;5.2;5.986
02/03/2009;7270.5;164.3;143.852;50.439;4.8;5.73
03/03/2009;7219.4;161.34;144.742;49.286;4.77;5.708
04/03/2009;7357.5;167.62;145.928;50.439;4.97;5.522
05/03/2009;7025.9;161.59;142.962;46.884;4.71;4.952
06/03/2009;6936.9;159.52;141.479;45.155;4.59;5.058
09/03/2009;6817.4;157.97;138.019;44.963;4.46;4.92
10/03/2009;7153.3;165.99;140.392;4.919;4.78;5.108
11/03/2009;7204.7;166.24;140.886;50.727;4.68;5.188
12/03/2009;7340.5;167.36;14.316;52.168;4.9;5.208
13/03/2009;7427.8;168.57;145.137;53.417;5.02;5.146
16/03/2009;7636.9;173.19;149.092;55.819;5.32;5.268
17/03/2009;7645.3;172.05;149.883;55.915;5.37;5.316
18/03/2009;7661.6;170.76;149.487;56.492;5.35;5.396
19/03/2009;7701.6;171.87;14.751;5.726;5.4;5.446
20/03/2009;7710;172.58;146.324;56.972;5.45;5.498
23/03/2009;7952.3;177.73;149.388;60.719;5.65;5.402
24/03/2009;7989.5;178.21;149.883;61.968;5.63;5.348
25/03/2009;8072.4;178.82;150.278;63.121;5.76;5.602
26/03/2009;8076.2;179.12;15.097;62.928;5.63;5.648
27/03/2009;7927.6;177.17;148.499;60.815;5.43;5.754
30/03/2009;7601.1;170.45;146.126;56.107;5.15;5.638
31/03/2009;7815;176.46;148.499;58.701;5.28;5.87
01/04/2009;7961;179.26;14.929;60.719;5.35;6.142
02/04/2009;8334.7;188.11;152.058;66.964;5.49;6.502
03/04/2009;8319.9;186.17;149.982;67.732;5.5;6.45
06/04/2009;8321.1;185.01;150.278;67.732;5.5;6.34
07/04/2009;8346;183.46;150.476;66.675;5.58;6.29
08/04/2009;8404.7;184.02;14.929;67.828;5.62;6.34
09/04/2009;8704.8;188.06;149.883;74.746;5.7;6.55
10/04/2009;8704.8;188.06;149.883;74.746;5.7;6.55
13/04/2009;8704.8;188.06;149.883;74.746;5.7;6.55
14/04/2009;8834.8;190.99;148.993;78.012;5.78;6.576
15/04/2009;8711.9;190.52;148.795;76.187;5.63;6.67
16/04/2009;8874.5;193.82;150.773;7.734;5.73;6.592
17/04/2009;9030.9;196.96;15.364;78.973;5.85;6.57
20/04/2009;8718.2;189.93;150.278;75.418;5.68;6.276
21/04/2009;8615.8;190.2;147.115;73.593;5.7;6.38
22/04/2009;8834.1;192.38;148.004;76.379;5.83;6.698
23/04/2009;8769.2;191.49;147.609;75.418;5.8;6.666
24/04/2009;8888.2;195.82;147.807;77.532;5.87;6.586
27/04/2009;8777;196.53;145.829;76.187;5.8;6.48
28/04/2009;8656.3;193.57;144.939;74.553;5.7;6.326
29/04/2009;8891.3;197.28;144.445;77.147;5.88;6.48
30/04/2009;9038;200.23;142.468;79.549;6;6.478
01/05/2009;9038;200.48;142.468;79.549;6;6.478
04/05/2009;9074.7;203.77;145.533;79.261;6.06;6.52
05/05/2009;9136.7;205.07;146.521;80.894;6.02;6.61
06/05/2009;9229;208.02;148.894;82.047;6.09;6.624
07/05/2009;9228.9;206.29;149.784;82.912;6.1;6.472
08/05/2009;9408.1;209.51;149.487;85.506;6.17;6.548
11/05/2009;9316.8;206.59;148.499;84.161;6.07;6.506
12/05/2009;9269;206.18;14.662;8.32;6.07;6.726
13/05/2009;9000.6;200.72;145.829;79.357;5.95;6.592
14/05/2009;8984.2;201.7;144.841;78.781;5.91;6.644
15/05/2009;8978.6;202.92;143.852;78.781;5.91;6.528
18/05/2009;9159.3;207.83;14.573;81.183;5.93;6.39
19/05/2009;9341.6;210.78;147.213;83.392;6.02;6.36
20/05/2009;9389.4;211.75;147.411;83.584;6.12;6.39
21/05/2009;9225.3;207.57;147.312;81.279;6;6.238
22/05/2009;9308.6;207.01;147.609;82.431;6.04;6.212
25/05/2009;9347.4;207.36;14.84;8.32;6.07;6.242
26/05/2009;9405.7;208.96;149.191;83.296;6.1;6.324
27/05/2009;9510.8;210.41;149.883;84.545;6.12;6.334
28/05/2009;9435.5;207.93;15.097;82.624;6.06;6.204
29/05/2009;9424.3;208.21;150.476;82.431;6.03;6.364
01/06/2009;9630.9;214.31;151.267;84.641;6.12;6.394
02/06/2009;9664.8;214.24;151.761;84.929;6.19;6.548
03/06/2009;9464.8;209.94;150.773;82.047;6.08;6.43
04/06/2009;9454.6;209.47;150.476;81.471;6.06;6.406
05/06/2009;9519;210.76;150.871;82.431;6.01;6.454
08/06/2009;9396.2;209.29;150.278;8.099;5.95;6.462
09/06/2009;9497.7;210.29;151.366;81.663;6.01;6.526
10/06/2009;9627.6;212.77;152.157;83.392;6.035;6.86
11/06/2009;9708.4;214.8;152.453;84.161;6.035;7.144
12/06/2009;9714.4;214.35;153.145;85.025;6.05;7.002
15/06/2009;9518.7;209.02;151.761;8.272;5.97;6.814
16/06/2009;9497.9;208.8;151.662;81.759;5.91;6.8
17/06/2009;9283.2;204.63;151.662;79.165;5.55;6.78
18/06/2009;9384;205.64;153.541;8.003;5.6;6.72
19/06/2009;9580.9;208.28;153.936;8.296;5.63;6.734
22/06/2009;9338.5;202.48;153.047;81.086;5.54;6.598
23/06/2009;9348.7;201.49;154.628;79.982;5.635;6.55
24/06/2009;9617.6;206.33;157.693;8.368;5.755;6.722
25/06/2009;9667.2;204.66;159.868;83.777;5.725;6.754
26/06/2009;9686.9;204.47;159.819;84.161;5.72;6.678
29/06/2009;9845.7;208.03;160.659;86.755;5.815;6.754
30/06/2009;9787.8;205.83;159.374;8.589;5.78;6.834
01/07/2009;9903.7;209.46;161.351;87.619;5.65;6.98
02/07/2009;9643.5;204.12;158.039;84.545;5.485;6.762
03/07/2009;9707.8;204.08;158.188;85.746;5.52;6.706
06/07/2009;9569;201.71;157.199;84.449;5.46;6.61
07/07/2009;9520;200.2;156.507;85.218;5.37;6.61
08/07/2009;9360.6;198.03;154.974;83.584;5.25;6.64
09/07/2009;9443.1;199.41;15.621;84.977;5.31;6.698
10/07/2009;9344.9;197.25;154.282;8.296;5.375;6.654
13/07/2009;9567.4;200.8;15.71;85.314;5.51;6.704
14/07/2009;9634;203.49;156.804;87.523;5.525;6.76
15/07/2009;9905.3;209.08;159.868;92.087;5.62;6.83
16/07/2009;9997.6;209.86;161.599;93.288;5.63;6.962
17/07/2009;10041.9;210.67;162.834;93.144;5.63;6.934
20/07/2009;10142.8;213.22;163.527;94.297;5.69;7.144
21/07/2009;10122.2;215.02;162.637;92.952;5.685;7.4
22/07/2009;10153.4;215.65;163.625;9.348;5.66;7.34
23/07/2009;10369.8;219.79;16.758;96.074;5.725;7.56
24/07/2009;10438.6;219.67;16.847;96.458;5.78;7.616
27/07/2009;10591.7;220.59;170.348;98.428;5.87;7.558
28/07/2009;10664;218.54;172.622;102.847;5.88;7.424
29/07/2009;10661.6;220.37;172.771;105.009;5.89;7.372
30/07/2009;10874.4;225.25;176.379;108.756;6.035;7.556
31/07/2009;10855.1;224.91;172.573;110.677;6.02;7.548
03/08/2009;10901;228.46;173.018;111.542;6.065;7.656
04/08/2009;10876.8;227.79;172.721;110.437;6.09;7.666
05/08/2009;10704.4;226.87;16.931;108.468;5.96;7.514
06/08/2009;10776;227.89;168.569;110.293;6;7.556
07/08/2009;10947.6;230.68;173.018;112.551;6.035;7.69
10/08/2009;10923;229.56;171.831;11.207;6.01;7.66
11/08/2009;10831.9;226.35;171.831;110.965;5.96;7.55
12/08/2009;10933.8;228.65;17.198;112.262;6.055;7.564
13/08/2009;11046.8;230.48;172.276;113.944;6.1;7.692
14/08/2009;10901.9;228.77;16.847;112.551;6.045;7.66
17/08/2009;10598.5;224.23;163.625;108.371;5.93;7.46
18/08/2009;10708.3;227.23;165.405;109.188;5.94;7.514
19/08/2009;10695.5;226.45;165.108;10.89;5.96;7.5
20/08/2009;10892.5;229.65;169.261;11.135;6.05;7.41
21/08/2009;11161;234.85;17.282;114.905;6.19;7.604
24/08/2009;11303.8;236.84;173.957;118.747;6.24;7.574
25/08/2009;11427.8;237.84;17.544;122.158;6.285;7.526
26/08/2009;11376.4;236.45;174.896;121.149;6.265;7.496
27/08/2009;11356.9;235.24;174.402;120.477;6.35;7.374
28/08/2009;11442.7;237.51;175.193;120.717;6.43;7.48
31/08/2009;11365.1;236;173.908;119.036;6.46;7.592
01/09/2009;11173;231.66;172.128;116.826;6.37;7.49
02/09/2009;10999.7;230.59;170.447;114.616;6.34;7.386
03/09/2009;11018.1;230.68;170.101;115.145;6.32;7.284
04/09/2009;11222.7;233.85;171.831;116.922;6.4;7.304
07/09/2009;11388.6;237.2;175.391;118.651;6.49;7.45
08/09/2009;11366.6;237.89;176.725;118.363;6.44;7.446
09/09/2009;11462;240.09;179.197;11.942;6.475;7.558
10/09/2009;11340.8;240.47;17.895;117.402;6.435;7.406
11/09/2009;11452.6;241.74;180.729;117.499;6.47;7.554
14/09/2009;11492.6;240.93;182.064;117.402;6.55;7.646
15/09/2009;11593.3;241.36;18.414;117.595;6.58;7.726
16/09/2009;11746.9;244.81;186.118;118.267;6.625;8.116
17/09/2009;11771;246.1;185.772;117.979;6.77;7.988
18/09/2009;11777.3;244.92;184.091;117.306;6.89;8
21/09/2009;11727.4;242.97;185.623;115.769;6.795;8.078
22/09/2009;11816.7;244.22;187.057;11.721;6.76;7.93
23/09/2009;11853.3;244.74;186.859;117.835;6.725;8.078
24/09/2009;11695.9;239.98;184.832;11.625;6.63;8.018
25/09/2009;11643.8;238.95;183.943;115.721;6.605;7.946
28/09/2009;11891.2;243.2;188.441;118.844;6.7;8.058
29/09/2009;11853.7;243.59;187.749;118.603;6.71;8.006
30/09/2009;11756.1;242.47;186.414;116.538;6.705;7.842
01/10/2009;11518.2;238.62;184.091;113.271;6.575;7.714
02/10/2009;11326.7;234.1;182.707;110.581;6.47;7.708
05/10/2009;11557;236.09;189.133;112.695;6.515;7.72
06/10/2009;11817.1;241.13;191.209;11.625;6.62;7.83
07/10/2009;11721.4;240.35;188.144;116.153;6.62;7.844
08/10/2009;11814.3;243.44;190.023;118.603;6.63;7.96
09/10/2009;11743.2;242.72;189.677;117.979;6.54;7.892
12/10/2009;11748.8;244.34;187.452;118.075;6.5;7.94
13/10/2009;11608.3;241.94;185.871;116.538;6.38;7.864
14/10/2009;11870.9;246.98;189.677;119.708;6.37;7.942
15/10/2009;11849.7;247.28;18.938;119.132;6.32;7.94
16/10/2009;11676.4;245.58;186.019;117.835;6.24;7.86
19/10/2009;11885.3;249.34;187.749;120.189;6.315;8.01
20/10/2009;11790.2;248.25;187.304;119.132;6.32;7.896
21/10/2009;11875.2;249.19;188.243;120.573;6.335;7.916
22/10/2009;11828.6;246.23;189.627;119.516;6.35;7.92
23/10/2009;11739.8;244.89;188.342;120.093;6.27;7.896
26/10/2009;11622.6;241.84;186.909;119.996;6.235;7.822
27/10/2009;11634;242.27;187.156;119.804;6.23;7.97
28/10/2009;11429.8;237.34;187.947;117.018;6.2;7.986
29/10/2009;11683.4;241.73;189.726;120.861;6.28;8.044
30/10/2009;11414.8;236.93;188.144;117.402;6.18;8
02/11/2009;11465.8;237.64;189.232;117.499;6.19;7.862
03/11/2009;11242.4;234.9;185.426;113.752;6.125;7.974
04/11/2009;11387.7;239.13;186.661;115.001;6.14;8.262
05/11/2009;11548.9;240.52;189.776;11.625;6.22;8.488
06/11/2009;11580.6;241.06;18.938;116.922;6.23;8.448
09/11/2009;11816.8;245.74;193.187;119.324;6.33;8.66
10/11/2009;11814;245.31;193.286;120.573;6.38;8.482
11/11/2009;11801.4;246.2;187.749;122.927;6.4;8.576
12/11/2009;11834.5;246.61;190.122;122.879;6.41;8.588
13/11/2009;11867;247.8;190.418;123.695;6.4;8.59
16/11/2009;11986.9;251.34;191.555;125.761;6.455;8.452
17/11/2009;11959.4;250.36;192.099;126.049;6.47;8.488
18/11/2009;12034.4;249.65;194.274;126.529;6.52;8.52
19/11/2009;11846.2;245.52;191.605;123.887;6.41;8.348
20/11/2009;11719.3;243.62;189.034;122.206;6.38;8.296
23/11/2009;11940.5;248.49;191.654;12.528;6.43;8.366
24/11/2009;11905.2;246.88;191.407;124.608;6.445;8.49
25/11/2009;11965.8;247.96;192.989;12.48;6.47;8.616
26/11/2009;11657.5;239.85;189.479;120.429;6.35;8.496
27/11/2009;11776.8;242.6;190.913;122.014;6.38;8.478
30/11/2009;11644.7;239.17;189.034;120.525;6.32;8.486
01/12/2009;11862.1;245.58;192.989;122.879;6.42;8.56
02/12/2009;11868.8;246.77;194.225;122.783;6.435;8.458
03/12/2009;11905.3;246.33;19.378;123.455;6.45;8.52
04/12/2009;12032.2;249.03;195.263;12.528;6.5;8.524
07/12/2009;12011.8;247.88;193.582;124.896;6.535;8.572
08/12/2009;11808.9;244.01;191.012;122.446;6.445;8.312
09/12/2009;11541.2;241.42;188.243;117.883;6.365;8.254
10/12/2009;11594.7;243.89;190.468;117.883;6.38;8.554
11/12/2009;11616;245.13;191.605;117.018;6.405;8.74
14/12/2009;11705.9;247.04;191.901;118.507;6.46;8.786
15/12/2009;11735.5;247.17;192.495;118.171;6.485;8.916
16/12/2009;11863.2;250.33;191.901;120.573;6.585;8.986
17/12/2009;11696.9;247.18;18.943;119.036;6.5;8.73
18/12/2009;11645;246.19;18.943;118.603;6.5;8.74
21/12/2009;11830.8;249.57;19.289;120.717;6.635;8.686
22/12/2009;11890.8;251.15;19.378;121.726;6.69;8.648
23/12/2009;11967.5;251.9;195.065;123.455;6.75;8.6
24/12/2009;11967.5;251.91;195.065;123.455;6.75;8.6
25/12/2009;11967.5;251.91;195.065;123.455;6.75;8.6
28/12/2009;12023.2;253.17;195.263;122.975;6.82;8.656
29/12/2009;12035.1;254.09;195.016;123.023;6.83;8.678
30/12/2009;11940;253.16;192.989;122.302;6.67;8.678
31/12/2009;11940;253.89;192.989;122.302;6.67;8.678
01/01/2010;11940;253.89;192.989;122.302;6.67;8.678
04/01/2010;12145.1;257.65;195.955;124.608;6.73;8.79
05/01/2010;12204.4;257.59;195.658;125.473;6.738;8.732
06/01/2010;12222.5;257.96;194.225;125.953;6.729;8.736
07/01/2010;12166.3;258.04;192.297;125.377;6.686;8.608
08/01/2010;12163;259.15;188.935;126.337;6.679;8.638
11/01/2010;12074.5;258.81;182.905;125.473;6.68;8.789
12/01/2010;11966.1;256.38;182.954;125.425;6.675;8.711
13/01/2010;11958.3;256.96;183.893;124.416;6.676;8.862
14/01/2010;11999.8;258.84;183.547;124.608;6.667;8.967
15/01/2010;11845;256.44;182.163;123.071;6.58;8.951
18/01/2010;11870.7;258.21;182.905;123.071;6.613;8.99
19/01/2010;12022.6;260.26;185.376;124.224;6.653;9.163
20/01/2010;11709;256.3;180.433;120.861;6.5;9.052
21/01/2010;11444;252.76;179.049;11.721;6.412;8.942
22/01/2010;11373.4;249.91;178.159;11.673;6.352;8.88
25/01/2010;11249.3;248.29;176.182;11.452;6.28;8.788
26/01/2010;11347.3;249.41;17.806;115.577;6.348;8.948
27/01/2010;11042.2;247.31;175.786;108.227;6.263;8.8
28/01/2010;10829.3;244.61;170.793;105.441;6.146;9.056
29/01/2010;10947.7;246.96;171.683;106.642;6.18;9.127
01/02/2010;10995.2;248.42;171.288;106.786;6.201;9.241
02/02/2010;11140.9;250.8;172.227;107.987;6.254;9.198
03/02/2010;10888.4;249.4;170.991;103.472;6.194;8.853
04/02/2010;10241.7;242.7;165.108;9.567;5.902;8.454
05/02/2010;10103.3;237.46;162.538;92.913;5.84;8.619
08/02/2010;10206.3;238.91;165.998;93.451;5.849;8.499
09/02/2010;10275.4;239.19;165.257;94.431;5.839;8.578
10/02/2010;10455;240.91;167.926;97.611;5.887;8.522
11/02/2010;10281.7;241.74;165.108;95.978;5.81;8.445
12/02/2010;10224.9;241.02;164.861;95.517;5.81;8.53
15/02/2010;10293.6;241.92;165.899;96.074;5.833;8.587
16/02/2010;10393.9;244.38;16.758;97.035;5.89;8.657
17/02/2010;10498.6;247.69;169.656;97.515;5.964;8.611
18/02/2010;10574.2;249.14;172.326;97.755;6;8.486
19/02/2010;10676.7;250.3;173.018;98.188;6.06;8.732
22/02/2010;10570.5;249.67;171.436;97.179;6.024;8.515
23/02/2010;10312.9;246.74;16.758;93.691;5.9;8.461
24/02/2010;10254;247.22;168.074;92.039;5.9;8.597
25/02/2010;10126.2;243.29;167.086;90.175;5.813;8.594
26/02/2010;10333.6;245.8;170.497;91.751;5.914;8.662
01/03/2010;10434.9;248.69;172.721;92.068;5.955;8.862
02/03/2010;10521.5;250.65;174.204;93.557;6;8.808
03/03/2010;10664.5;252.6;174.748;95.277;6.041;8.807
04/03/2010;10745.3;253;174.649;9.665;6.07;8.876
05/03/2010;11019.8;257.09;177.862;100.493;6.184;9.101
08/03/2010;11078.3;256.87;178.554;101.935;6.22;9.14
09/03/2010;11002.8;256.73;177.417;100.974;6.187;9.144
10/03/2010;11121;258.24;178.604;102.319;6.243;9.268
11/03/2010;11045.4;257.6;17.717;10.155;6.26;9.29
12/03/2010;11077;258.4;17.717;101.646;6.271;9.32
15/03/2010;10957.8;256.65;174.847;100.589;6.23;9.276
16/03/2010;11059.3;259.03;17.633;101.694;6.271;9.382
17/03/2010;11166.8;261.34;177.319;102.319;6.308;9.708
18/03/2010;11073.5;261.2;176.478;100.493;6.285;9.65
19/03/2010;10990.8;260.2;175.737;99.244;6.255;9.758
22/03/2010;10861.9;260.13;174.006;97.851;6.205;9.8
23/03/2010;10996.2;261.85;175.489;99.581;6.293;9.796
24/03/2010;10866.3;262.19;174.204;98.236;6.212;9.77
25/03/2010;11091.4;264.79;177.368;100.541;6.333;9.947
26/03/2010;11071.1;263.58;176.874;100.253;6.303;9.9
29/03/2010;11091;263.89;177.071;99.821;6.33;9.922
30/03/2010;10980.7;263.87;175.193;98.188;6.325;9.8
31/03/2010;10871.3;263.57;173.413;97.323;6.275;9.761
01/04/2010;11067.9;267.62;174.896;99.725;6.337;9.941
02/04/2010;11067.9;267.62;174.896;99.725;6.337;9.941
05/04/2010;11067.9;267.62;174.896;99.725;6.337;9.941
06/04/2010;11160.6;269.37;175.687;101.262;6.34;10.064
07/04/2010;11191.3;268.61;174.402;104.336;6.36;9.816
08/04/2010;11076.3;266.28;173.067;10.376;6.302;9.78
09/04/2010;11394.2;269.74;17.717;107.699;6.467;9.894
12/04/2010;11460.8;269.36;178.109;107.459;6.475;9.887
13/04/2010;11461;268.69;178.109;108.083;6.47;9.866
14/04/2010;11503.7;270.44;178.851;107.987;6.475;9.987
15/04/2010;11523.5;272.14;178.554;108.708;6.509;9.922
16/04/2010;11259.7;267.92;174.056;106.162;6.44;9.706
19/04/2010;11199.5;266.13;173.957;105.777;6.429;9.758
20/04/2010;11305.6;269.73;173.562;107.507;6.49;9.839
21/04/2010;11064.7;268.23;17.104;104.625;6.381;9.752
22/04/2010;10821.9;265.32;168.766;101.358;6.291;9.662
23/04/2010;10918.2;267.42;171.733;102.031;6.297;9.755
26/04/2010;10939.3;270.1;171.485;102.847;6.277;9.767
27/04/2010;10480.9;261.65;165.603;96.939;6.029;9.514
28/04/2010;10167;258.24;163.131;92.327;5.851;9.142
29/04/2010;10441;261.74;165.998;95.296;5.948;9.468
30/04/2010;10492.2;259.91;168.322;95.526;5.99;9.326
03/05/2010;10422.8;260.52;168.569;94.537;5.979;9.422
04/05/2010;9859.1;252.97;162.241;8.736;5.624;9.061
05/05/2010;9635.2;250.55;159.424;8.417;5.482;8.762
06/05/2010;9352.6;246.9;155.716;80.164;5.348;8.749
07/05/2010;9046.1;237.18;15.186;77.157;5.103;8.542
10/05/2010;10351.9;254.14;170.052;94.153;5.833;9.317
11/05/2010;10008.6;252.93;157.594;9.127;5.673;9.6
12/05/2010;10089.8;256.6;158.633;92.202;5.773;9.581
13/05/2010;9977.5;257.24;155.667;9.127;5.683;9.555
14/05/2010;9314.7;248.46;147.065;84.353;5.303;8.971
17/05/2010;9286.1;248.09;14.929;82.854;5.318;9.012
18/05/2010;9627.6;251.3;154.579;86.755;5.504;9.105
19/05/2010;9376.5;243.71;152.552;83.459;5.325;8.929
20/05/2010;9270.5;238.28;15.275;81.298;5.219;8.76
21/05/2010;9407.3;237.11;154.035;83.844;5.3;8.786
24/05/2010;9287.9;238.02;152.552;82.143;5.2;8.804
25/05/2010;9004.4;232.11;149.388;78.464;5.089;8.565
26/05/2010;9042.6;237.74;149.141;78.685;5.165;8.706
27/05/2010;9334.9;244.79;154.233;81.567;5.452;8.908
28/05/2010;9425.5;244.01;155.222;82.864;5.46;9.113
31/05/2010;9359.4;244.98;153.887;81.855;5.392;9.083
01/06/2010;9299.7;245.34;154.332;80.683;5.37;9.083
