Date,Sentiment
2016-02-24,96.81571737398826
2016-02-25,98.57044637358034
2016-02-26,98.51322758951639
2016-02-29,98.87171220019744
2016-03-01,99.6552391172375
2016-03-02,100.05721813671303
2016-03-03,100.3171309247513
2016-03-04,100.33944947981779
2016-03-07,100.9194276036727
2016-03-08,100.48550376676025
2016-03-09,100.25334913310182
2016-03-10,99.51301981605802
2016-03-11,100.36343581527781
2016-03-14,100.24694340103721
2016-03-15,99.27541905047514
2016-03-16,99.48935084012888
2016-03-17,99.57356510288794
2016-03-18,100.11798265364261
2016-03-21,99.74050280237988
2016-03-22,100.24760255651688
2016-03-23,99.2702273933624
2016-03-24,99.23771997887371
2016-03-25,99.23771997887371
2016-03-28,99.32049436320088
2016-03-29,99.3555222910889
2016-03-30,99.51501627998425
2016-03-31,99.50613111596911
2016-04-01,99.78823715242562
2016-04-04,100.06004210830721
2016-04-05,99.87098696175265
2016-04-06,99.95926919120713
2016-04-07,99.79408093453382
2016-04-08,99.85813290503533
2016-04-11,99.4725717079103
2016-04-12,99.27697417253016
2016-04-13,98.84053382504418
2016-04-14,98.5406507287843
2016-04-15,98.09885693955833
2016-04-18,98.71353745376254
2016-04-19,97.1589310315216
2016-04-20,97.24898950282393
2016-04-21,97.48008664992382
2016-04-22,99.76838043290495
2016-04-25,99.42879559577645
2016-04-26,100.23924743277847
2016-04-27,100.8527578806272
2016-04-28,101.26394416897399
2016-04-29,100.29116523393812
2016-05-02,100.85488535863796
2016-05-03,100.37133635531855
2016-05-04,99.73939277654779
2016-05-05,100.35896737287858
2016-05-06,99.92674100693434
2016-05-09,100.75086528962473
2016-05-10,100.86848660318344
2016-05-11,100.40004687734776
2016-05-12,100.39774224323436
2016-05-13,99.94041220849638
2016-05-16,99.08493290424724
2016-05-17,98.91127796510258
2016-05-18,99.43457659669808
2016-05-19,99.48517014974307
2016-05-20,99.58810303694567
2016-05-23,100.35900458225896
2016-05-24,100.46687100870729
2016-05-25,100.48265041900464
2016-05-26,100.2122699122198
2016-05-27,100.7593688486296
2016-05-30,100.73700861396856
2016-05-31,100.69625663975955
2016-06-01,100.80033055996259
2016-06-02,101.07548837811936
2016-06-03,100.89753579967518
2016-06-06,101.2580890009754
2016-06-07,101.12384344584765
2016-06-08,101.49198114568566
2016-06-09,100.92122562165748
2016-06-10,100.5516376529259
2016-06-13,100.43008115383977
2016-06-14,99.92587895758142
2016-06-15,100.15313160349982
2016-06-16,100.00233629070738
2016-06-17,100.88644531566825
2016-06-20,101.458498758727
2016-06-21,101.76194487373392
2016-06-22,101.1768608990054
2016-06-23,101.6507568414031
2016-06-24,100.27523739976212
2016-06-27,99.51180812713154
2016-06-28,99.63906024522177
2016-06-29,100.33879579926774
2016-06-30,100.33657916723324
2016-07-01,100.81406316387192
2016-07-04,100.85732626525163
2016-07-05,100.983786465234
2016-07-06,100.73318596920564
2016-07-07,100.62482122317758
2016-07-08,100.90250824291566
2016-07-11,100.07338239095638
2016-07-12,100.5408991374491
2016-07-13,100.0766278171392
2016-07-14,100.23164676318294
2016-07-15,100.09990549989104
2016-07-18,100.17004337126458
2016-07-19,100.13246677128983
2016-07-20,100.4239630051674
2016-07-21,100.18529890413458
2016-07-22,100.79814613178328
2016-07-25,101.95433834924569
2016-07-26,101.70426331935502
2016-07-27,102.18066346219746
2016-07-28,101.72488020844149
2016-07-29,101.28145196732474
2016-08-01,101.53651314498627
2016-08-02,101.17070475063464
2016-08-03,100.70234638065882
2016-08-04,100.64845456198317
2016-08-05,100.9055656102448
2016-08-08,100.58496999686645
2016-08-09,100.55314387076137
2016-08-10,100.42035192905945
2016-08-11,100.8668133854716
2016-08-12,100.81971805736583
2016-08-15,100.80503400766098
2016-08-16,100.56848167807979
2016-08-17,100.38046822561724
2016-08-18,100.85616465521413
2016-08-19,100.7673409001786
2016-08-22,101.16257789974412
2016-08-23,101.16427133820383
2016-08-24,100.80883118466325
2016-08-25,100.9436417668133
2016-08-26,101.25204579828089
2016-08-29,101.16196811293699
2016-08-30,101.24379968533732
2016-08-31,101.24373211971778
2016-09-01,100.87772406537132
2016-09-02,101.08749411216128
2016-09-05,101.11025612528319
2016-09-06,101.16501132416923
2016-09-07,101.43612303397268
2016-09-08,101.60437374580862
2016-09-09,101.38989015654973
2016-09-12,101.35411173030322
2016-09-13,100.71094473594309
2016-09-14,100.8545831209382
2016-09-15,100.38663917774699
2016-09-16,100.68879837421622
2016-09-19,100.44212147233615
2016-09-20,100.36496107959337
2016-09-21,100.18820595155341
2016-09-22,100.34077218640564
2016-09-23,100.49023441357959
2016-09-26,100.08477579819191
2016-09-27,100.00365035520097
2016-09-28,99.75600450135637
2016-09-29,99.3891655901984
2016-09-30,99.5676346237191
2016-10-03,99.77703930995402
2016-10-04,99.53794646113194
2016-10-05,99.59025598659227
2016-10-06,99.52499730162661
2016-10-07,98.4417484104836
2016-10-10,98.63891439615317
2016-10-11,97.35426580864404
2016-10-12,97.37039869439683
2016-10-13,97.74349620401989
2016-10-14,97.66453147350634
2016-10-17,97.54907736996856
2016-10-18,98.40914816337956
2016-10-19,98.77327177792009
2016-10-20,98.69912140088405
2016-10-21,97.80589240498864
2016-10-24,97.88182193703982
2016-10-25,97.6275790614305
2016-10-26,98.5802096098745
2016-10-27,98.2743830442501
2016-10-28,99.03945738979088
2016-10-31,99.14105199376178
2016-11-01,99.18966370219314
2016-11-02,98.22382939379959
2016-11-03,98.22423275126958
2016-11-04,97.99492142512834
2016-11-07,98.02555329034068
2016-11-08,98.23647983487753
2016-11-09,98.79540823185974
2016-11-10,98.92391858704033
2016-11-11,98.28610578698128
2016-11-14,98.95154230280694
2016-11-15,97.9277122995038
2016-11-16,97.607408294056
2016-11-17,98.11552201271341
2016-11-18,97.57814484667875
2016-11-21,98.21827813208643
2016-11-22,98.02216382327971
2016-11-23,98.46561910745805
2016-11-24,98.57704640666225
2016-11-25,98.68512807785167
2016-11-28,98.42021058307168
2016-11-29,98.2214793958387
2016-11-30,97.66028139474015
2016-12-01,97.6203721899074
2016-12-02,97.91151462078402
2016-12-05,97.57627194789508
2016-12-06,98.26211118539875
2016-12-07,97.66202902649887
2016-12-08,98.6748598847081
2016-12-09,99.50672173058305
2016-12-12,99.76833780749362
2016-12-13,100.15160061080867
2016-12-14,100.07419826707532
2016-12-15,100.50929438729018
2016-12-16,100.93891181569602
2016-12-19,100.47535901925043
2016-12-20,100.69471802383742
2016-12-21,100.6380754971212
2016-12-22,100.47353413979371
2016-12-23,100.75892270637223
2016-12-26,100.75892270637223
2016-12-27,100.85806805742071
2016-12-28,100.4363894045323
2016-12-29,100.19246902847945
2016-12-30,100.29236971242686
2017-01-02,100.41379189248937
2017-01-03,100.7089989716774
2017-01-04,100.87819419213
2017-01-05,100.86098331406548
2017-01-06,101.08264702660948
2017-01-09,101.00900978108339
2017-01-10,101.74775611594357
2017-01-11,101.69936150193062
2017-01-12,101.65890112292215
2017-01-13,102.949265613385
2017-01-16,103.24945992007895
2017-01-17,103.25129413284746
2017-01-18,102.76935456710373
2017-01-19,103.00384179520394
2017-01-20,102.74005767717536
2017-01-23,102.42127847154245
2017-01-24,102.45711375339803
2017-01-25,102.24224513944911
2017-01-26,102.29560493149648
2017-01-27,102.38684029362074
2017-01-30,102.06792670801987
2017-01-31,102.15638880893489
2017-02-01,102.39588466419964
2017-02-02,102.13800196086294
2017-02-03,102.15332345882902
2017-02-06,102.22629511459637
2017-02-07,101.78286324589915
2017-02-08,101.88865522615087
2017-02-09,102.27036124256645
2017-02-10,101.34402055068865
2017-02-13,101.6277458564105
2017-02-14,101.7631884543667
2017-02-15,101.29195144891133
2017-02-16,101.03537386239248
2017-02-17,101.04888482540507
2017-02-20,101.10138399641004
2017-02-21,100.68989282503483
2017-02-22,100.56052395176329
2017-02-23,100.62432394313683
2017-02-24,101.30264669965229
2017-02-27,101.48653781498952
2017-02-28,101.43182133514644
2017-03-01,101.84556017579443
2017-03-02,101.83310758486137
2017-03-03,101.63064727934389
2017-03-06,101.49450472179649
2017-03-07,101.08323472502747
2017-03-08,101.32309427424666
2017-03-09,101.51181063548322
2017-03-10,101.4627475039366
2017-03-13,101.079090286706
2017-03-14,100.58621024444318
2017-03-15,100.48580932217084
2017-03-16,100.27121892820614
2017-03-17,100.2101965665528
2017-03-20,100.27019388642347
2017-03-21,100.27155187003984
2017-03-22,100.57107993973773
2017-03-23,100.72785440343756
2017-03-24,101.22745636152018
2017-03-27,101.56074539632773
2017-03-28,101.33095887673336
2017-03-29,101.43018378579589
2017-03-30,100.6118501606107
2017-03-31,101.20509840140197
2017-04-03,100.65301769191467
2017-04-04,100.3208723429836
2017-04-05,100.19664504250406
2017-04-06,100.14388786328527
2017-04-07,100.12433788042155
2017-04-10,100.17346222587568
2017-04-11,100.68111194302024
2017-04-12,100.60475447969326
2017-04-13,100.679708378485
2017-04-14,100.679708378485
2017-04-17,100.93689448108614
2017-04-18,100.39596517144295
2017-04-19,101.19337740797924
2017-04-20,101.14789998652432
2017-04-21,100.92261800215967
2017-04-24,101.05851792243574
2017-04-25,101.01866867893015
2017-04-26,101.41163219616224
2017-04-27,101.93855335633714
2017-04-28,101.93880383992959
2017-05-01,102.19545040941277
2017-05-02,101.41533427286143
2017-05-03,101.01032611006325
2017-05-04,100.78691040224925
2017-05-05,101.66939471821486
2017-05-08,101.07445476275859
2017-05-09,100.95912631244795
2017-05-10,100.6456047112257
2017-05-11,100.01396085404687
2017-05-12,100.15357443533001
2017-05-15,99.78812435506784
2017-05-16,99.65010436917589
2017-05-17,99.08941166615891
2017-05-18,99.29041636868916
2017-05-19,99.22758739371113
2017-05-22,99.25179042948848
2017-05-23,98.86305348912468
2017-05-24,99.17615459701888
2017-05-25,99.48399606440887
2017-05-26,99.60357325197744
2017-05-29,99.52942634168045
2017-05-30,99.74403340736049
2017-05-31,100.04132717148558
2017-06-01,100.3209148008947
2017-06-02,101.19840597134917
2017-06-05,101.12184941827925
2017-06-06,101.11899876195278
2017-06-07,100.73063572666382
2017-06-08,100.77301068387756
2017-06-09,101.13374725841163
2017-06-12,101.67762901393871
2017-06-13,101.8112098424124
2017-06-14,102.42504381261116
2017-06-15,102.21150251748739
2017-06-16,102.13964651763847
2017-06-19,102.0156451063367
2017-06-20,102.44598405148746
2017-06-21,102.92413132377335
2017-06-22,103.14310981913232
2017-06-23,102.97094258099696
2017-06-26,103.04746228821732
2017-06-27,102.28278494199
2017-06-28,102.23526799205558
2017-06-29,101.88500648737859
2017-06-30,101.18667530368553
2017-07-03,101.03388478728063
2017-07-04,100.95440815199663
2017-07-05,100.90603712700572
2017-07-06,100.4527719461535
2017-07-07,100.73189875718059
2017-07-10,100.26876799249197
2017-07-11,100.24161631072906
2017-07-12,100.4619757722744
2017-07-13,100.409943146956
2017-07-14,100.24478425915646
2017-07-17,100.38374139973499
2017-07-18,100.44954534233078
2017-07-19,100.48332313359717
2017-07-20,100.0589204295184
2017-07-21,100.33894405986398
2017-07-24,100.3391525895889
2017-07-25,100.31621275824695
2017-07-26,99.95279178155833
2017-07-27,100.15390587001936
2017-07-28,99.67147229947253
2017-07-31,99.26128644222919
2017-08-01,99.85198979990506
2017-08-02,100.5389197504118
2017-08-03,100.56165589253102
2017-08-04,101.30616915043981
2017-08-07,101.2510643633749
2017-08-08,101.29191750653906
2017-08-09,101.23434604921921
2017-08-10,101.26795210732466
2017-08-11,101.24470543877149
2017-08-14,101.76365569086856
2017-08-15,101.78839005292122
2017-08-16,102.01098855353264
2017-08-17,102.18853345044114
2017-08-18,102.10640049747052
2017-08-21,102.19158056765507
2017-08-22,101.98481984788116
2017-08-23,101.64303092329038
2017-08-24,101.91578800132096
2017-08-25,101.82028912252316
2017-08-28,101.79624789506421
2017-08-29,101.14249021572935
2017-08-30,100.95801513167376
2017-08-31,101.22286252100832
2017-09-01,101.71573180623544
2017-09-04,101.54002939074854
2017-09-05,101.68712649196009
2017-09-06,101.9739767894934
2017-09-07,101.31853206321048
2017-09-08,101.89752224109743
2017-09-11,101.5216123923145
2017-09-12,101.10157611541496
2017-09-13,101.07143719541781
2017-09-14,100.73007813564165
2017-09-15,101.08461445057895
2017-09-18,101.07772027787709
2017-09-19,101.29764274026088
2017-09-20,101.51533644607987
2017-09-21,101.43427837159533
2017-09-22,101.36060809358493
2017-09-25,101.57492842659232
2017-09-26,101.2229970858452
2017-09-27,101.62852925225738
2017-09-28,100.13501739217861
2017-09-29,100.45789421034078
2017-10-02,100.36524480141193
2017-10-03,100.29359787733368
2017-10-04,99.97046702754452
2017-10-05,100.43711432775694
2017-10-06,100.33023277752231
2017-10-09,100.1167525547689
2017-10-10,99.90717535089588
2017-10-11,100.09958921728123
2017-10-12,99.66187038187203
2017-10-13,99.0558770209216
2017-10-16,98.692023889609
2017-10-17,99.36249644622531
2017-10-18,99.84833811588564
2017-10-19,99.61276391062682
2017-10-20,99.57711646572862
2017-10-23,99.33394660699821
2017-10-24,99.63712344962204
2017-10-25,99.18775935067947
2017-10-26,98.99744929059987
2017-10-27,99.08186615941871
2017-10-30,98.90304804894684
2017-10-31,98.52899142657361
2017-11-01,98.31199424098766
2017-11-02,98.08596349943541
2017-11-03,98.05625323473943
2017-11-06,97.9096638849148
2017-11-07,98.00313842957347
2017-11-08,98.1059682131828
2017-11-09,98.46512949228092
2017-11-10,98.33532975558384
2017-11-13,98.42458981732196
2017-11-14,98.91221216106152
2017-11-15,99.24232526927365
2017-11-16,99.43275728545566
2017-11-17,99.95423641460198
2017-11-20,100.34210214742365
2017-11-21,100.04623878713537
2017-11-22,100.40636669092181
2017-11-23,100.57645304234396
2017-11-24,100.44645761596706
2017-11-27,100.98588994698973
2017-11-28,101.29890784788532
2017-11-29,101.73578298375249
2017-11-30,101.36830138693318
2017-12-01,101.22521915729268
2017-12-04,101.76618838067395
2017-12-05,101.09995361583758
2017-12-06,101.5440643243106
2017-12-07,101.52861451978706
2017-12-08,102.17373937595387
2017-12-11,101.1157842878723
2017-12-12,101.04719893386196
2017-12-13,101.04331236674899
2017-12-14,100.97052371438072
2017-12-15,100.80691120309554
2017-12-18,101.00748537986257
2017-12-19,101.1009573723622
2017-12-20,101.32645501082955
2017-12-21,101.3242394822644
2017-12-22,101.1091936434595
2017-12-25,101.1091936434595
2017-12-26,101.28501801376677
2017-12-27,101.16146757421033
2017-12-28,101.358978104716
2017-12-29,101.31018848675058
2018-01-01,101.31018848675058
2018-01-02,101.05597070301334
2018-01-03,100.9731679965209
2018-01-04,100.96888700468861
2018-01-05,100.4839983025634
2018-01-08,100.22838275980872
2018-01-09,100.33035596117563
2018-01-10,100.76586399856842
2018-01-11,100.50820875808466
2018-01-12,99.97022033993683
2018-01-15,99.91653928139786
2018-01-16,100.00701338161656
2018-01-17,99.22867628172607
2018-01-18,99.21691478381562
2018-01-19,100.01419625239834
2018-01-22,100.28011606197501
2018-01-23,100.47863401720909
2018-01-24,100.65113226374048
2018-01-25,100.69329132248059
2018-01-26,99.90994657724444
2018-01-29,99.69018249879035
2018-01-30,99.67933719516544
2018-01-31,99.58365523108431
2018-02-01,99.50138449899846
2018-02-02,99.53045448333488
2018-02-05,99.31601695465447
2018-02-06,98.55286638628937
2018-02-07,99.56430959080508
2018-02-08,99.0514276620504
2018-02-09,99.1521906147769
2018-02-12,99.26138246593226
2018-02-13,98.61723559350148
2018-02-14,98.53789344297087
2018-02-15,98.57604104028024
2018-02-16,98.54601746609357
2018-02-19,98.49934806528137
2018-02-20,98.19417693059935
2018-02-21,98.38058933246283
2018-02-22,98.28366503644615
2018-02-23,98.07257451920344
2018-02-26,97.46811899218139
2018-02-27,97.42182352567455
2018-02-28,97.38167243802363
2018-03-01,97.4740650976152
2018-03-02,97.67907820020633
2018-03-05,97.8798797385381
2018-03-06,97.90198327423514
2018-03-07,98.22874950346869
2018-03-08,98.24522201705294
2018-03-09,98.26896192391794
2018-03-12,98.28781312453657
2018-03-13,99.03047902839117
2018-03-14,99.09849066499673
2018-03-15,99.16950615667453
2018-03-16,99.54418211047852
2018-03-19,99.43852920471872
2018-03-20,98.75024216388283
2018-03-21,98.76942849490358
2018-03-22,99.20198724058264
2018-03-23,99.80930249972168
2018-03-26,99.27118485709119
2018-03-27,99.57560272772575
2018-03-28,100.43248435905402
2018-03-29,100.30078550723151
2018-03-30,100.30078550723151
2018-04-02,100.2822544971186
2018-04-03,99.97010161658172
2018-04-04,100.14763188181608
2018-04-05,100.351402018333
2018-04-06,101.23330078256349
2018-04-09,101.04323068930715
2018-04-10,101.22825523345901
2018-04-11,101.36095409358805
2018-04-12,101.21740388244848
2018-04-13,101.23848541611098
2018-04-16,101.41781416616595
2018-04-17,101.00547473719011
2018-04-18,101.58210422735354
2018-04-19,102.08916168602651
2018-04-20,102.4736672460749
2018-04-23,102.89916056433425
2018-04-24,103.0362685168829
2018-04-25,103.02807477613318
2018-04-26,104.78378395452842
2018-04-27,103.985284359855
2018-04-30,103.77460735710126
2018-05-01,103.83437922530737
2018-05-02,103.30708107305864
2018-05-03,103.3964016920682
2018-05-04,103.07659096758464
2018-05-07,103.38533924412371
2018-05-08,103.47241880426894
2018-05-09,103.3968071777485
2018-05-10,103.27353137332913
2018-05-11,103.86746383091423
2018-05-14,103.83590164269977
2018-05-15,103.95791314231823
2018-05-16,103.73313118758563
2018-05-17,103.63247779753455
2018-05-18,104.0772211450745
2018-05-21,104.40364600996665
2018-05-22,104.2584407621597
2018-05-23,104.48030639822625
2018-05-24,104.7164760497048
2018-05-25,104.22205624530487
2018-05-28,104.35652781581126
2018-05-29,104.55027672439388
2018-05-30,104.67013138955087
2018-05-31,104.05965766791728
2018-06-01,105.13685708575744
2018-06-04,105.6486766337263
2018-06-05,105.02405225200752
2018-06-06,105.44186502827485
2018-06-07,104.78979185818886
2018-06-08,105.12464978060171
2018-06-11,105.21702195116389
2018-06-12,105.38265601491537
2018-06-13,105.28638144485707
2018-06-14,105.61546992971195
2018-06-15,105.68085827689788
2018-06-18,106.07926149409602
2018-06-19,106.54361456584911
2018-06-20,107.11582510684961
2018-06-21,107.10504507761654
2018-06-22,106.98044148403564
2018-06-25,106.76863956502092
2018-06-26,107.24042170838929
2018-06-27,107.46316499235532
2018-06-28,106.90845972718967
2018-06-29,106.05969331007718
2018-07-02,106.42292474894668
2018-07-03,106.75809390446004
2018-07-04,106.99139609716548
2018-07-05,107.00358556597979
2018-07-06,107.86532779755342
2018-07-09,108.02858650418285
2018-07-10,108.17557128219957
2018-07-11,108.45232825354609
2018-07-12,108.31843366769391
2018-07-13,107.9198200607411
2018-07-16,108.03372517564631
2018-07-17,108.1462150445127
2018-07-18,107.67446716739116
2018-07-19,107.41733815064377
2018-07-20,107.68534983514124
2018-07-23,107.66572269799845
2018-07-24,107.14878537515456
2018-07-25,107.35446715924552
2018-07-26,107.27848152166926
2018-07-27,107.00659306595573
2018-07-30,107.34246869031196
2018-07-31,107.61962469382354
2018-08-01,107.73514450919316
2018-08-02,109.87731246156272
2018-08-03,109.87417380120459
2018-08-06,110.36266398169936
2018-08-07,110.76204131620064
2018-08-08,110.96823923850111
2018-08-09,110.8972748893811
2018-08-10,111.45402760975519
2018-08-13,111.3377981395002
2018-08-14,111.30649323919975
2018-08-15,111.35432056566367
2018-08-16,111.56674329296953
2018-08-17,111.42594843179471
2018-08-20,111.85539706706344
2018-08-21,112.33573500548722
2018-08-22,112.44279117360625
2018-08-23,112.8270391087086
2018-08-24,113.46389535776024
2018-08-27,113.25212597616141
2018-08-28,113.58519946703294
2018-08-29,113.34147476452817
2018-08-30,114.10561729271977
2018-08-31,114.98573793995072
2018-09-03,114.61986714090358
2018-09-04,115.58659185510689
2018-09-05,115.64467915391174
2018-09-06,115.4064156797965
2018-09-07,115.41644943842786
2018-09-10,116.52465636838336
2018-09-11,116.3057803641527
2018-09-12,117.20072222125421
2018-09-13,116.8851514078084
2018-09-14,116.71775375819604
2018-09-17,117.0026313925816
2018-09-18,117.15933297865902
2018-09-19,116.4360224886861
2018-09-20,116.21144363581041
2018-09-21,116.36422373361313
2018-09-24,116.92161171899943
2018-09-25,116.69658349697896
2018-09-26,117.12468485836673
2018-09-27,117.45790501469011
2018-09-28,116.81077634103677
2018-10-01,116.47035267935436
2018-10-02,115.40338144915948
2018-10-03,115.2810365672802
2018-10-04,115.08407902512519
2018-10-05,115.95575368731151
2018-10-08,116.10397102074033
2018-10-09,115.85603692765879
2018-10-10,115.80748323901398
2018-10-11,115.3348227059921
2018-10-12,115.31646746728819
2018-10-15,115.95926054718416
2018-10-16,117.00636832219591
2018-10-17,116.67940386914715
2018-10-18,117.21107385305943
2018-10-19,115.93783248529571
2018-10-22,115.90314966014712
2018-10-23,116.83570038959742
2018-10-24,116.865897694588
2018-10-25,116.54285436129412
2018-10-26,116.50168930113851
2018-10-29,117.71897856395444
2018-10-30,118.35228090689519
2018-10-31,118.39115642418159
2018-11-01,118.01396771372063
2018-11-02,119.08759607111796
2018-11-05,119.4861213654999
2018-11-06,119.218355726472
2018-11-07,120.37325264297564
2018-11-08,121.85589604519703
2018-11-09,122.77259291585626
2018-11-12,122.20767128592176
2018-11-13,123.08129646712884
2018-11-14,123.26383779824408
2018-11-15,122.37273211435189
2018-11-16,123.7260539028654
2018-11-19,122.92846069844404
2018-11-20,122.85980924196447
2018-11-21,122.44745820760266
2018-11-22,122.5933459324113
2018-11-23,123.45900392964863
2018-11-26,123.67398227671195
