Date,Size
2019-02-25,88.20241338225826
2019-02-26,87.9217321970634
2019-02-27,87.37042921069072
2019-02-28,87.25071471510313
2019-03-01,86.98247022187682
2019-03-05,87.6315067655613
2019-03-06,87.8328038737081
2019-03-08,87.6770722336738
2019-03-11,87.87557595657141
2019-03-12,88.07028805572757
2019-03-13,87.81738065072878
2019-03-14,88.16180008312652
2019-03-15,88.14248188451948
2019-03-18,88.69056403361242
2019-03-19,88.67620415940262
2019-03-20,88.44694066823884
2019-03-21,89.27348531005623
2019-03-22,88.32140814099806
2019-03-25,88.57015664866191
2019-03-26,89.14255043610422
2019-03-27,88.5997830694253
2019-03-28,88.73194130027743
2019-03-29,89.06248925880581
2019-04-01,89.06052215133298
2019-04-02,89.85915615097699
2019-04-03,89.41512024100638
2019-04-04,89.62264515043252
2019-04-05,90.20073067088268
2019-04-08,90.0720350046011
2019-04-09,89.85808558574529
2019-04-10,89.96012544059809
2019-04-11,89.57137485662449
2019-04-12,89.32666432155384
2019-04-15,89.17518359692191
2019-04-16,89.22772223029908
2019-04-17,89.25560099762514
2019-04-18,89.1364721397131
2019-04-24,88.56005244678217
2019-04-25,88.12200382551514
2019-04-26,87.94693855037023
2019-04-29,87.89527600877457
2019-04-30,87.41438208296063
2019-05-01,87.28630770372132
2019-05-02,87.1550218079924
2019-05-03,87.3513264033546
2019-05-07,86.38977846732529
2019-05-09,86.261041920779
2019-05-10,86.2472375427719
2019-05-13,86.39215867368517
2019-05-14,86.90032167750235
2019-05-15,87.18407237227797
2019-05-16,87.58105498975311
2019-05-17,87.44327343104902
2019-05-20,87.26178608776598
2019-05-21,87.27777487571063
2019-05-22,87.18823809103063
2019-05-23,86.75701490252742
2019-05-24,86.8129657095405
2019-05-28,86.6091436128177
2019-05-29,86.13240642318958
2019-05-30,86.43369056391471
2019-05-31,86.22813561380988
2019-06-03,86.50303861272835
2019-06-04,86.99510991205825
2019-06-05,87.00231439345085
2019-06-06,87.40461551222083
2019-06-07,87.95789117102265
2019-06-10,88.09917988315533
2019-06-11,88.27844105809235
2019-06-12,88.21292732582808
2019-06-13,88.14535268284982
2019-06-14,88.00514519986503
2019-06-17,88.27095273731746
2019-06-18,88.82611703510658
2019-06-19,88.407015712115
2019-06-20,88.54295676856113
2019-06-21,88.52089135778897
2019-06-24,88.88057588483099
2019-06-25,89.08948812446506
2019-06-26,89.1832450682839
2019-06-27,88.93561136997026
2019-06-28,89.17401764852569
2019-07-01,89.44955550136928
2019-07-05,90.07987030846621
2019-07-09,90.62946518976506
2019-07-10,90.47197304552829
2019-07-12,90.36186115576871
2019-07-15,90.58566157231517
2019-07-16,90.8655365358557
2019-07-17,90.43666902939151
2019-07-18,90.2932556124209
2019-07-19,90.45208025766466
2019-07-22,90.4668577495805
2019-07-25,90.23671330575017
2019-07-26,90.7696056618958
2019-07-29,92.19018162869365
2019-07-30,91.87268706545092
2019-07-31,91.55620029163684
2019-08-01,91.4736910930493
2019-08-02,90.45398205658533
2019-08-05,89.5126913709884
2019-08-06,88.59451932457331
2019-08-07,88.89710715617142
2019-08-08,89.5555856980999
2019-08-09,89.25705086487206
2019-08-12,89.05944980756077
2019-08-13,89.44764447649662
2019-08-14,88.84627072919352
2019-08-15,88.71571146784717
2019-08-16,89.29854608549832
2019-08-19,89.13499693272517
2019-08-20,88.4474300182595
2019-08-21,88.9798238757621
2019-08-22,88.11760595677342
2019-08-23,88.12551298861105
2019-08-27,88.16966261557121
2019-08-28,88.85904866784101
2019-08-29,89.60571953084496
2019-08-30,89.71047485326012
2019-09-02,90.08205008374186
2019-09-04,90.46806870848853
2019-09-05,89.81978440349059
2019-09-06,89.45374718456469
2019-09-09,89.23193173545226
2019-09-10,89.53290996311917
2019-09-11,89.69411360456833
2019-09-12,89.47711431252769
2019-09-13,89.44527017779079
2019-09-16,88.74340057921593
2019-09-17,88.97708729142629
2019-09-18,88.96616480635484
2019-09-19,89.389367767848
2019-09-20,88.93799238000314
2019-09-23,89.1331090693472
2019-09-24,89.06643708591633
2019-09-25,89.63088510622873
2019-09-26,90.67348643710842
2019-09-27,90.56722997745126
2020-02-17,82.32036055023028
