Date,Beta
2013-04-11,103.34542935310925
2013-04-12,103.63091618552686
2013-04-15,104.21850743143942
2013-04-16,104.3386114198281
2013-04-17,104.9210078338982
2013-04-18,105.65912829916503
2013-04-19,106.70182019657736
2013-04-22,106.33139483718148
2013-04-23,107.14496996720511
2013-04-24,106.8231887482657
2013-04-25,105.61449991244571
2013-04-26,105.34071024418789
2013-04-29,105.2002173448914
2013-04-30,105.30707371717968
2013-05-01,105.6698740083284
2013-05-02,105.40017796025361
2013-05-03,104.90784611294475
2013-05-06,105.17786347875833
2013-05-07,104.66823673623958
2013-05-08,104.31851253566734
2013-05-09,104.34363551266051
2013-05-10,103.844342947109
2013-05-13,103.87377017527928
2013-05-14,103.65451083105322
2013-05-15,103.54697257422565
2013-05-16,103.73557092115627
2013-05-17,103.36579253621535
2013-05-20,103.57467828943281
2013-05-21,103.55368455689313
2013-05-22,103.58393632860077
2013-05-23,104.28614889570878
2013-05-24,103.93237063713215
2013-05-27,104.04409052151371
2013-05-28,104.44355122702008
2013-05-29,103.77355049973713
2013-05-30,103.15602650838314
2013-05-31,102.94190371214668
2013-06-03,102.71452349424116
2013-06-04,102.37196691672654
2013-06-05,102.08046335561555
2013-06-06,102.4358149787053
2013-06-07,102.49247142942815
2013-06-10,102.74099742086293
2013-06-11,102.57460118527524
2013-06-12,103.07759103231666
2013-06-13,102.69344368439299
2013-06-14,102.76767852587459
2013-06-17,103.13769666734912
2013-06-18,103.0148156324132
2013-06-19,103.5838853779628
2013-06-20,103.72767790839256
2013-06-21,104.25241720562705
2013-06-24,104.58057719287187
2013-06-25,104.18731431250364
2013-06-26,104.68620559076764
2013-06-27,104.93020378074485
2013-06-28,105.3038983152588
2013-07-01,105.67709530692497
2013-07-02,105.93351369029322
2013-07-03,105.79879323134998
2013-07-04,106.59304731324966
2013-07-05,106.25049143192139
2013-07-08,106.59485689803458
2013-07-09,106.47259011348993
2013-07-10,106.3966031240134
2013-07-11,105.870164443606
2013-07-12,105.76691924490643
2013-07-15,105.7207334307989
2013-07-16,105.49150023185801
2013-07-17,105.06753517568508
2013-07-18,106.17279712273069
2013-07-19,106.54732378951147
2013-07-22,105.96077437272152
2013-07-23,105.53786141328636
2013-07-24,105.35131572144275
2013-07-25,105.74689566213172
2013-07-26,105.53478384935713
2013-07-29,105.37243068651998
2013-07-30,105.67594621349946
2013-07-31,106.66443409978149
2013-08-01,106.30173315103835
2013-08-02,106.20742722193167
2013-08-05,106.54308135971922
2013-08-06,107.59332091465687
2013-08-07,107.36183434387911
2013-08-08,107.00495530695784
2013-08-09,106.87177286528018
2013-08-12,106.16163034274145
2013-08-13,106.13682080640815
2013-08-14,106.05081170793208
2013-08-15,105.96353549724215
2013-08-16,105.55921847221101
2013-08-19,105.70424452870428
2013-08-20,105.90575067972803
2013-08-21,106.39413452341994
2013-08-22,106.19045748136342
2013-08-23,106.1043271378941
2013-08-26,106.30566194364509
2013-08-27,106.5895827692953
2013-08-28,106.32280341014808
2013-08-29,106.3635861277926
2013-08-30,106.78144095739799
2013-09-02,106.83000675280879
2013-09-03,106.48092162961373
2013-09-04,106.03525251799739
2013-09-05,105.22876480441298
2013-09-06,105.09952516077256
2013-09-09,104.82039070590103
2013-09-10,104.20747786215192
2013-09-11,103.74855448294909
2013-09-12,103.26500368922568
2013-09-13,103.42642232016298
2013-09-16,103.52498754666848
2013-09-17,103.49239648131572
2013-09-18,103.54291851449815
2013-09-19,104.28255272381915
2013-09-20,104.72452296384455
2013-09-23,104.82606664022305
2013-09-24,104.66326662001424
2013-09-25,104.49000989198434
2013-09-26,104.3673801136304
2013-09-27,104.10177185742498
2013-09-30,104.34922996813327
2013-10-01,103.93363865055329
2013-10-02,103.88574006723441
2013-10-03,103.36247816859908
2013-10-04,102.97522368728717
2013-10-07,102.85962143404953
2013-10-08,102.53587416637595
2013-10-09,101.68344508221996
2013-10-10,101.15261073853762
2013-10-11,101.44430699856873
2013-10-14,101.54062960943293
2013-10-15,102.04183131284103
2013-10-16,101.64378189586729
2013-10-17,102.1868813400118
2013-10-18,101.91700889295356
2013-10-21,101.39964780861808
2013-10-22,101.95242628491053
2013-10-23,102.73565571031631
2013-10-24,102.69672272216256
2013-10-25,103.2493441916051
2013-10-28,103.60976361456213
2013-10-29,103.4253962616886
2013-10-30,103.00390260371415
2013-10-31,103.22412475805417
2013-11-01,103.09043221241522
2013-11-04,103.22347785558298
2013-11-05,103.64814604915624
2013-11-06,103.06733487069022
2013-11-07,103.3332059337529
2013-11-08,102.94658537984569
2013-11-11,102.90177211310615
2013-11-12,103.12248512900712
2013-11-13,102.91172053133256
2013-11-14,103.45322446325517
2013-11-15,103.330400723772
2013-11-18,102.94597467890384
2013-11-19,103.31037465124301
2013-11-20,103.7910763831666
2013-11-21,103.68559638625086
2013-11-22,103.76081658862631
2013-11-25,104.20200857733576
2013-11-26,103.87029324732727
2013-11-27,104.03890682476008
2013-11-28,103.86230732561678
2013-11-29,103.8049072548497
2013-12-02,103.80254272752926
2013-12-03,103.90209046943815
2013-12-04,103.48926483701916
2013-12-05,103.41177265896981
2013-12-06,103.62682330147959
2013-12-09,103.50227434096564
2013-12-10,103.27406816703464
2013-12-11,103.7335573203325
2013-12-12,103.99548285143631
2013-12-13,104.12666741105566
2013-12-16,104.13750311172845
2013-12-17,104.42133532536343
2013-12-18,104.28575040663628
2013-12-19,104.41136018178187
2013-12-20,104.6604599801748
2013-12-23,104.18544552854452
2013-12-24,104.16757995112091
2013-12-25,104.16757995112091
2013-12-26,104.17067942861605
2013-12-27,103.97138623550173
2013-12-30,103.63355569945833
2013-12-31,103.70876338664011
2014-01-01,103.70876338664011
2014-01-02,104.42156635420633
2014-01-03,104.67120601176684
2014-01-06,104.40506507177673
2014-01-07,103.89283788189749
2014-01-08,103.52601359725435
2014-01-09,103.65848087237585
2014-01-10,103.35022686369722
2014-01-13,103.35286227107211
2014-01-14,103.60919094898495
2014-01-15,102.51587804347223
2014-01-16,102.55163130856833
2014-01-17,102.5597932646142
2014-01-20,102.87457121939288
2014-01-21,103.592467688935
2014-01-22,103.68297597385488
2014-01-23,103.85523554393922
2014-01-24,103.75279312608752
2014-01-27,103.46926262744256
2014-01-28,103.00679467801079
2014-01-29,102.81003697043533
2014-01-30,102.90596417724967
2014-01-31,101.78069050114382
2014-02-03,103.35774241590347
2014-02-04,103.04352439211341
2014-02-05,103.16392323755743
2014-02-06,101.95411228837229
2014-02-07,101.93894601468546
2014-02-10,102.29510923526138
2014-02-11,102.3277411505037
2014-02-12,101.81486013820394
2014-02-13,101.55582228790992
2014-02-14,101.35537315829473
2014-02-17,101.63493650277475
2014-02-18,101.35575550932897
2014-02-19,101.27198262527938
2014-02-20,101.28514311925717
2014-02-21,100.94395089854066
2014-02-24,101.50614460345997
2014-02-25,102.00246406676854
2014-02-26,102.60725782588786
2014-02-27,102.84021190878877
2014-02-28,103.67712796672298
2014-03-03,103.92927085778226
2014-03-04,104.0696780438036
2014-03-05,103.48093240277512
2014-03-06,102.29994152239462
2014-03-07,101.98060579680983
2014-03-10,102.08146953024668
2014-03-11,102.51775923431978
2014-03-12,102.60951683473867
2014-03-13,102.74485980971092
2014-03-14,102.73480064166701
2014-03-17,102.12690835554655
2014-03-18,102.05868882354568
2014-03-19,102.21991460455602
2014-03-20,101.54151662234888
2014-03-21,101.97351546130334
2014-03-24,102.07463874803034
2014-03-25,102.05850067448705
2014-03-26,102.04980324355742
2014-03-27,101.48715883968715
2014-03-28,100.8848021690066
2014-03-31,100.22556153740592
2014-04-01,99.91893721663419
2014-04-02,99.73173565924674
2014-04-03,99.21693175119488
2014-04-04,99.61131823959543
2014-04-07,99.97744187326109
2014-04-08,99.48449355661828
2014-04-09,99.40076310467181
2014-04-10,99.37554630325613
2014-04-11,99.52568333128498
2014-04-14,99.80113167829323
2014-04-15,100.27562226030342
2014-04-16,100.15159591253811
2014-04-17,100.67977944003196
2014-04-18,100.67977944003196
2014-04-21,100.47960830304812
2014-04-22,100.51832929259385
2014-04-23,100.71922310327946
2014-04-24,101.45510878615224
2014-04-25,102.10025159283649
2014-04-28,102.75496125585714
2014-04-29,102.39272308236144
2014-04-30,102.12186037434982
2014-05-01,102.46826832380846
2014-05-02,102.68861958284899
2014-05-05,103.10035328976798
2014-05-06,103.13515316221076
2014-05-07,103.25972987321852
2014-05-08,102.92965342087659
2014-05-09,103.44170677566161
2014-05-12,103.45385283936366
2014-05-13,104.31751914865657
2014-05-14,104.93082331225638
2014-05-15,105.45390840791892
2014-05-16,105.41474529877749
2014-05-19,104.69919169774722
2014-05-20,104.34860545375543
2014-05-21,104.51895699923526
2014-05-22,104.22794997673381
2014-05-23,103.69335878627689
2014-05-26,103.27602095023306
2014-05-27,103.3449094062979
2014-05-28,103.25492042739566
2014-05-29,103.37071254932444
2014-05-30,103.19950729815722
2014-06-02,103.36396821026266
2014-06-03,103.1261721131037
2014-06-04,102.73913648682586
2014-06-05,102.44043761921662
2014-06-06,102.41817179296882
2014-06-09,102.21142790842177
2014-06-10,102.69297948285279
2014-06-11,103.34822312322223
2014-06-12,103.3434469429835
2014-06-13,103.21082876670452
2014-06-16,103.02127473034946
2014-06-17,103.06440798605128
2014-06-18,103.02714123109178
2014-06-19,103.05323178969263
2014-06-20,103.41777570870772
2014-06-23,103.03361043459017
2014-06-24,103.36169693262056
2014-06-25,103.59841755527673
2014-06-26,103.97543410837132
2014-06-27,103.93023960094357
2014-06-30,103.74009888507263
2014-07-01,103.77586708588852
2014-07-02,104.03310286168617
2014-07-03,104.0582106230224
2014-07-04,104.83530593741405
2014-07-07,105.44093610597844
2014-07-08,105.8024041536644
2014-07-09,105.77246932498413
2014-07-10,105.73028107780534
2014-07-11,105.84510393068501
2014-07-14,106.00874771218398
2014-07-15,105.80872733829415
2014-07-16,105.62843889736067
2014-07-17,105.76578441953046
2014-07-18,105.54812690892794
2014-07-21,105.4724193538011
2014-07-22,105.75191658435024
2014-07-23,105.81173627482185
2014-07-24,105.52379584880403
2014-07-25,105.18624943173485
2014-07-28,105.62456657154945
2014-07-29,105.72434540569698
2014-07-30,105.68150227734829
2014-07-31,105.80284336227818
2014-08-01,106.18674370648442
2014-08-04,106.25631207715841
2014-08-05,106.55482605448667
2014-08-06,106.62664751286174
2014-08-07,107.47946731468274
2014-08-08,106.8476639638934
2014-08-11,106.67030576307158
2014-08-12,106.99464178703403
2014-08-13,107.16434583640348
2014-08-14,107.48328727016279
2014-08-15,107.75668353339942
2014-08-18,107.92521401432249
2014-08-19,107.78673062689028
2014-08-20,107.53845270279531
2014-08-21,107.36932617552944
2014-08-22,107.09006321714918
2014-08-25,106.82228322302922
2014-08-26,107.43170914932494
2014-08-27,107.18264973470261
2014-08-28,107.83431298763949
2014-08-29,107.37217583549587
2014-09-01,107.6681744388968
2014-09-02,107.50761843867548
2014-09-03,107.00244449174394
2014-09-04,107.17112244912137
2014-09-05,106.96537040118592
2014-09-08,106.68849441700655
2014-09-09,106.93042769437204
2014-09-10,106.73287890318343
2014-09-11,106.41658690550175
2014-09-12,106.87669742607197
2014-09-15,106.93842041453183
2014-09-16,106.77732545600922
2014-09-17,106.19229220045621
2014-09-18,105.72788151964554
2014-09-19,105.69985029388909
2014-09-22,105.94142984862613
2014-09-23,105.49462085122094
2014-09-24,105.82069700596156
2014-09-25,106.41582275069436
2014-09-26,105.70222301351234
2014-09-29,106.41475141400865
2014-09-30,106.149529753891
2014-10-01,106.51886763832981
2014-10-02,105.93677882218783
2014-10-03,106.02814761226958
2014-10-06,105.79432330254258
2014-10-07,105.85471026886478
2014-10-08,105.82164585888354
2014-10-09,105.98983758124808
2014-10-10,106.70373351347608
2014-10-13,106.97349935872856
2014-10-14,106.46658675215859
2014-10-15,106.84361144180082
2014-10-16,106.27114573295248
2014-10-17,106.42817416895242
2014-10-20,106.26070589155897
2014-10-21,106.43442213952433
2014-10-22,106.76316759236494
2014-10-23,107.31662037219387
2014-10-24,105.8036788112419
2014-10-27,106.03348010028766
2014-10-28,106.1032373378423
2014-10-29,106.86952261267132
2014-10-30,107.0920851283286
2014-10-31,106.67899719476337
2014-11-03,106.35413258130725
2014-11-04,106.74491507944387
2014-11-05,106.61966457256538
2014-11-06,106.46646866662195
2014-11-07,106.31644240589749
2014-11-10,106.07622452372689
2014-11-11,106.59220775994241
2014-11-12,106.88165015007311
2014-11-13,107.56851079785962
2014-11-14,107.60504231811426
2014-11-17,107.2766440390635
2014-11-18,106.97667799792646
2014-11-19,107.5735478566186
2014-11-20,107.65619128906428
2014-11-21,107.01447432018252
2014-11-24,107.13441582517018
2014-11-25,107.21927822821976
2014-11-26,106.82771032854859
2014-11-27,106.52257485574226
2014-11-28,106.30887864829036
2014-12-01,106.36726897800382
2014-12-02,106.29735958212746
2014-12-03,106.01897210296194
2014-12-04,106.04915135289454
2014-12-05,105.39446707346362
2014-12-08,105.41414235647736
2014-12-09,105.75452533250014
2014-12-10,105.39491246697015
2014-12-11,105.0078858753603
2014-12-12,105.2740288020818
2014-12-15,105.63968308120086
2014-12-16,105.44611876428846
2014-12-17,105.59936217937674
2014-12-18,105.17840708443482
2014-12-19,105.62226267214301
2014-12-22,105.50457018077105
2014-12-23,105.24233142449812
2014-12-24,105.15645335805183
2014-12-25,105.15645335805183
2014-12-26,105.19027756985771
2014-12-29,105.68184479640912
2014-12-30,105.78871565277133
2014-12-31,105.83002392235494
2015-01-01,105.83002392235494
2015-01-02,105.47955279321097
2015-01-05,105.83766299538081
2015-01-06,105.97656176462937
2015-01-07,106.22089712123719
2015-01-08,106.23938012094037
2015-01-09,105.98265311903232
2015-01-12,105.86789106611464
2015-01-13,105.90434937953633
2015-01-14,106.04635704682198
2015-01-15,107.07903809286728
2015-01-16,107.26769252729844
2015-01-19,107.62364934122803
2015-01-20,107.49074912676976
2015-01-21,108.14838806449436
2015-01-22,107.56458627137481
2015-01-23,108.8936732625437
2015-01-26,108.72674270293372
2015-01-27,109.22632022558837
2015-01-28,109.29131490015689
2015-01-29,108.69895644896579
2015-01-30,109.04576367265285
2015-02-02,109.08399270860357
2015-02-03,108.53284767881077
2015-02-04,108.40759612399093
2015-02-05,108.52066290720518
2015-02-06,107.98234850034835
2015-02-09,108.2786762554986
2015-02-10,107.35383324522407
2015-02-11,107.45300739283694
2015-02-12,106.594467279627
2015-02-13,106.11602686190705
2015-02-16,105.78398898249662
2015-02-17,106.10435563297558
2015-02-18,106.01020621731371
2015-02-19,106.07104008225551
2015-02-20,106.32098999549588
2015-02-23,106.65471586530794
2015-02-24,106.36863398888735
2015-02-25,106.04792671739462
2015-02-26,106.17461031936958
2015-02-27,106.46920414611733
2015-03-02,106.05867484064218
2015-03-03,106.03932062506647
2015-03-04,106.06397721323893
2015-03-05,106.18993016890464
2015-03-06,105.69669075733933
2015-03-09,105.61889507427885
2015-03-10,105.28518434618071
2015-03-11,105.29411165995243
2015-03-12,106.279249453198
2015-03-13,106.36185740460883
2015-03-16,106.07743204022164
2015-03-17,106.29988182025119
2015-03-18,106.67134016564697
2015-03-19,106.78691034263888
2015-03-20,106.60411977836179
2015-03-23,106.76895300368858
2015-03-24,106.53637152064982
2015-03-25,106.83459090303816
2015-03-26,106.86668167182219
2015-03-27,106.7319302643189
2015-03-30,106.23906288039362
2015-03-31,105.8850750363724
2015-04-01,105.78441843732287
2015-04-02,105.32325727369198
2015-04-03,105.32325727369198
2015-04-06,105.30110725215698
2015-04-07,105.6032312255072
2015-04-08,105.40346857877698
2015-04-09,105.33556183365364
2015-04-10,105.48124837171359
2015-04-13,105.15353332116645
2015-04-14,105.31291329824259
2015-04-15,105.2765901350907
2015-04-16,105.75977160176188
2015-04-17,106.01805839644491
2015-04-20,105.91570159510862
2015-04-21,106.56398274943692
2015-04-22,106.14471893698793
