Date,Risk Premia Size
2015-11-16,96.21637366419802
2015-11-17,96.47700212798702
2015-11-18,96.49161010044514
2015-11-19,96.63574290405023
2015-11-20,96.49254974799732
2015-11-23,96.13702797724021
2015-11-24,95.8438750203121
2015-11-25,95.59590723801716
2015-11-26,95.67046740999193
2015-11-27,95.40900577604796
2015-11-30,95.18169707381959
2015-12-01,95.38158518693191
2015-12-02,95.31589941029897
2015-12-03,95.10086690062299
2015-12-04,95.57571716426312
2015-12-07,96.01861100033106
2015-12-08,95.90819507746455
2015-12-09,96.03414163475303
2015-12-10,96.0577476419038
2015-12-11,95.94346884318179
2015-12-14,96.40145020640018
2015-12-15,96.54384617549218
2015-12-16,96.63897370679081
2015-12-17,96.45761375908488
2015-12-18,95.95560309578899
2015-12-21,96.02589327224763
2015-12-22,96.06904808651495
2015-12-23,96.21184431597115
2015-12-24,96.12034163464642
2015-12-25,96.11662048410065
2015-12-28,96.11668893112781
2015-12-29,96.16461084515738
2015-12-30,96.07235216869181
2015-12-31,95.97285641494078
2016-01-01,95.97285641494078
2016-01-04,95.87345296822109
2016-01-05,95.99531508241724
2016-01-06,96.03815684278834
2016-01-07,96.11053452713502
2016-01-08,96.24743792659123
2016-01-11,96.6061496851837
2016-01-12,97.16669783128195
2016-01-13,97.42917952897726
2016-01-14,97.86616378603765
2016-01-15,97.53721078593759
2016-01-18,97.80455953046364
2016-01-19,98.48501056147269
2016-01-20,97.78854719573278
2016-01-21,98.33225323436046
2016-01-22,98.13933327091877
2016-01-25,98.13458938888444
2016-01-26,97.83240480093964
2016-01-27,97.9069185171509
2016-01-28,98.02795413046131
2016-01-29,97.77730758454531
2016-02-01,97.57955487553527
2016-02-02,97.53174881020239
2016-02-03,97.38978347333844
2016-02-04,97.31843557927264
2016-02-05,97.657847807747
2016-02-08,98.03053624772622
2016-02-09,98.38669534434159
2016-02-10,98.38368068426657
2016-02-11,97.99084764379211
2016-02-12,98.563845802342
2016-02-15,98.54046604121565
2016-02-16,98.28224394422918
2016-02-17,98.21681332837251
2016-02-18,97.80743306874565
2016-02-19,97.60220881123043
2016-02-22,97.77001269322767
2016-02-23,97.38612770974608
2016-02-24,96.81974303260799
2016-02-25,97.01550909991536
2016-02-26,96.71410938670424
2016-02-29,96.2566123088309
2016-03-01,96.56574257057814
2016-03-02,96.3540563323981
2016-03-03,95.92189862279726
2016-03-04,95.58601521649148
2016-03-07,95.10152377721055
2016-03-08,95.83714860187298
2016-03-09,96.00256409072921
2016-03-10,96.0880524416939
2016-03-11,96.03480932052486
2016-03-14,96.03210848649262
2016-03-15,96.45476916259324
2016-03-16,96.13964262575735
2016-03-17,95.61331849807308
2016-03-18,95.32441136196226
2016-03-21,95.46445204649872
2016-03-22,95.36392515338143
2016-03-23,96.01266857596946
2016-03-24,95.62891277444326
2016-03-25,95.72355113987894
2016-03-28,95.65296673952693
2016-03-29,94.96304790833575
2016-03-30,95.09119187573872
2016-03-31,94.77757459239244
2016-04-01,94.8263562704021
2016-04-04,95.10336612780988
2016-04-05,95.02772179901297
2016-04-06,95.08337671937916
2016-04-07,95.00647458677514
2016-04-08,94.89383570718799
2016-04-11,94.72006332625796
2016-04-12,94.8636375597863
2016-04-13,94.70921983136331
2016-04-14,94.97602513663789
2016-04-15,94.84083300718774
2016-04-18,94.84908434812594
2016-04-19,95.01917264673524
2016-04-20,95.15104393978068
2016-04-21,95.31086383571795
2016-04-22,94.84444497327696
2016-04-25,94.94218360473992
2016-04-26,94.57237976580683
2016-04-27,94.24410978313752
2016-04-28,94.21871610791345
2016-04-29,94.0117987309077
2016-05-02,94.06253832113006
2016-05-03,94.2869669315216
2016-05-04,94.12596122429612
2016-05-05,94.21230892723662
2016-05-06,93.99197649080386
2016-05-09,94.07261339108652
2016-05-10,94.29385645350294
2016-05-11,94.19711249609263
2016-05-12,94.33959733491616
2016-05-13,94.3156976072781
2016-05-16,94.25812822388663
2016-05-17,94.23425383137163
2016-05-18,94.33789195353866
2016-05-19,94.28591776844318
2016-05-20,93.90814347730593
2016-05-23,93.54733239352208
2016-05-24,93.59280452533474
2016-05-25,93.73947343444685
2016-05-26,93.8465634803252
2016-05-27,93.6734044247236
2016-05-30,93.70489549651533
2016-05-31,93.2945229477957
2016-06-01,92.99074497947282
2016-06-02,92.75353876990948
2016-06-03,92.68008380317504
2016-06-06,92.49636674288656
2016-06-07,92.4374615774776
2016-06-08,92.1987190998217
2016-06-09,92.17349175706632
2016-06-10,92.4804719818654
2016-06-13,92.79463000718015
2016-06-14,92.95065050408286
2016-06-15,92.77352150701869
2016-06-16,93.31417458483385
2016-06-17,93.07145607493361
2016-06-20,92.77259616452214
2016-06-21,93.1653028149825
2016-06-22,93.38059148714397
2016-06-23,93.22833195564596
2016-06-24,93.24837039664696
2016-06-27,94.14803305588089
2016-06-28,94.12572885456085
2016-06-29,94.1217078137495
2016-06-30,93.97367167245463
2016-07-01,93.75153695442363
2016-07-04,93.76902509099448
2016-07-05,94.26676431280178
2016-07-06,94.0901029345338
2016-07-07,93.97536840443645
2016-07-08,93.69890478942419
2016-07-11,93.32167475648126
2016-07-12,93.19093804638466
2016-07-13,93.37732646480404
2016-07-14,93.66291219139133
2016-07-15,93.74452832895734
2016-07-18,93.66173694705714
2016-07-19,93.67077141125475
2016-07-20,93.5978267131915
2016-07-21,93.63412268189303
2016-07-22,93.61821045797043
2016-07-25,93.52851888108381
2016-07-26,93.19917546317185
2016-07-27,93.0502883707599
2016-07-28,92.92472959026713
2016-07-29,92.79347754359638
2016-08-01,92.91359267890816
2016-08-02,93.03424380827114
2016-08-03,92.9273540741608
2016-08-04,92.92478849312661
2016-08-05,92.89061539862062
2016-08-08,92.91170680746164
2016-08-09,92.97803151557912
2016-08-10,93.02197160353668
2016-08-11,93.1350264025719
2016-08-12,92.9305415135729
2016-08-15,92.66140241369561
2016-08-16,92.82195246577166
2016-08-17,93.16710218933477
2016-08-18,92.77145537156007
2016-08-19,92.70779528849692
2016-08-22,92.55678676793899
2016-08-23,92.36117303782227
2016-08-24,92.5566537063993
2016-08-25,92.35793700216536
2016-08-26,92.40170680312335
2016-08-29,92.42353755205446
2016-08-30,92.49825908001785
2016-08-31,92.62175856512692
2016-09-01,92.47818103427382
2016-09-02,92.41392056341738
2016-09-05,92.35335860192708
2016-09-06,92.15502189939237
2016-09-07,91.82772126706479
2016-09-08,91.78566588965899
2016-09-09,92.17047948124703
2016-09-12,92.29326457274301
2016-09-13,92.41409686385218
2016-09-14,92.4666768076791
2016-09-15,92.4310271281864
2016-09-16,92.18429170158038
2016-09-19,91.9743380650667
2016-09-20,92.23738999153335
2016-09-21,92.03783139440513
2016-09-22,91.7995761885337
2016-09-23,91.78853245824294
2016-09-26,91.60003848595862
2016-09-27,91.81740781531491
2016-09-28,91.58056640149532
2016-09-29,91.78195911600002
2016-09-30,91.75076314001726
2016-10-03,91.75809790153714
2016-10-04,91.9692530332141
2016-10-05,91.92413684135391
2016-10-06,92.0406614760823
2016-10-07,92.27712913404433
2016-10-10,92.14611795393965
2016-10-11,92.30760410554059
2016-10-12,92.30481956933033
2016-10-13,92.29875297869964
2016-10-14,92.55279215251147
2016-10-17,92.45536765052242
2016-10-18,92.42690888008528
2016-10-19,92.23991905550606
2016-10-20,92.40770267306051
2016-10-21,92.46452176524724
2016-10-24,92.51314680562103
2016-10-25,92.82689146787386
2016-10-26,93.1401098454318
2016-10-27,93.79283283954123
2016-10-28,93.59951555921289
2016-10-31,93.37706055947903
2016-11-01,93.45104175372958
2016-11-02,93.67799410765845
2016-11-03,93.47483671836639
2016-11-04,93.24652740871282
2016-11-07,93.44413583792222
2016-11-08,93.65471330574944
2016-11-09,93.1660878088828
2016-11-10,92.70255452321246
2016-11-11,92.00250550640507
2016-11-14,91.25030679327261
2016-11-15,91.3773123850693
2016-11-16,91.24297973071918
2016-11-17,91.27574850115239
2016-11-18,90.84974369706535
2016-11-21,91.03218002743101
2016-11-22,90.61576701139343
2016-11-23,90.42744749330583
2016-11-24,90.49161852604345
2016-11-25,90.59587370479339
2016-11-28,90.75881556795812
2016-11-29,90.90402506653601
2016-11-30,90.82065652376608
2016-12-01,90.87173997124904
2016-12-02,90.86901530202911
2016-12-05,90.49701053630632
2016-12-06,90.26673601635268
2016-12-07,90.5613536065001
2016-12-08,90.04512459755688
2016-12-09,90.42160980347236
2016-12-12,90.86178661585144
2016-12-13,91.26385170566735
2016-12-14,91.52005596334054
2016-12-15,91.57713609670094
2016-12-16,91.52843097042478
2016-12-19,91.29569235273748
2016-12-20,91.14330360408461
2016-12-21,91.24585661743231
2016-12-22,91.55710346522307
2016-12-23,91.32826782338186
2016-12-26,91.28301028784836
2016-12-27,91.13453375512503
2016-12-28,91.1233780368434
2016-12-29,90.94074304564974
2016-12-30,90.84265828655096
2017-01-02,90.80173429516135
2017-01-03,90.92047123083421
2017-01-04,90.3726874658892
2017-01-05,90.69128702237144
2017-01-06,91.04751092890184
2017-01-09,91.24907745812321
2017-01-10,90.83803603879804
2017-01-11,90.90999894293456
2017-01-12,91.08187964700633
2017-01-13,90.9565396869317
2017-01-16,90.92082642498698
2017-01-17,91.25890831630649
2017-01-18,91.15607528280893
2017-01-19,91.38981765920362
2017-01-20,91.34703348083843
2017-01-23,91.17802994366566
2017-01-24,90.75395739990469
2017-01-25,90.80224631242865
2017-01-26,90.99626731625592
2017-01-27,91.1581458873592
2017-01-30,91.3464857512331
2017-01-31,90.89570276924167
2017-02-01,90.90771269940242
2017-02-02,90.97199003149052
2017-02-03,90.67134828330386
2017-02-06,90.85562793086106
2017-02-07,90.97144544771128
2017-02-08,90.97880829652932
2017-02-09,90.73284532434008
2017-02-10,90.51657146571567
2017-02-13,90.68014487880208
2017-02-14,90.57747079401122
2017-02-15,90.6750084057273
2017-02-16,90.71238616264198
2017-02-17,90.8331843238611
2017-02-20,90.78746710895777
2017-02-21,90.70073093410593
2017-02-22,90.97057225999872
2017-02-23,91.24179223140608
2017-02-24,91.31340881551185
2017-02-27,90.9211881594643
2017-02-28,91.35236817233717
2017-03-01,91.3335850286322
2017-03-02,91.6845614712816
2017-03-03,91.76937746228406
2017-03-06,91.91862966412316
2017-03-07,92.11081594749612
2017-03-08,92.31215093571562
2017-03-09,92.62301127896696
2017-03-10,92.59205946974346
2017-03-13,92.45072100825911
2017-03-14,92.55073821047553
2017-03-15,92.2359849076841
2017-03-16,92.05910566505872
2017-03-17,91.81027529114479
2017-03-20,91.86461008730734
2017-03-21,92.3895307592597
2017-03-22,92.55393218924466
2017-03-23,92.24244300757951
2017-03-24,92.1748523333927
2017-03-27,92.15461201892856
2017-03-28,92.10019980272075
2017-03-29,92.06626530919213
2017-03-30,91.91112682305621
2017-03-31,91.62939243961132
2017-04-03,91.92921552005946
2017-04-04,92.02688637432175
2017-04-05,92.29244420201655
2017-04-06,91.98018183997108
2017-04-07,91.901107547324
2017-04-10,91.72656729234868
2017-04-11,91.34562028043331
2017-04-12,91.6853482355419
2017-04-13,91.73429048227501
2017-04-14,91.8033872569041
2017-04-17,91.61266290715275
2017-04-18,91.30963537814912
2017-04-19,90.95707734216892
2017-04-20,90.89963843628954
2017-04-21,90.874012000013
2017-04-24,91.17913793170237
2017-04-25,91.0936702817615
2017-04-26,90.84986004189443
2017-04-27,90.77985002550169
2017-04-28,91.10912085007205
2017-05-01,91.02999951735359
2017-05-02,91.168057464212
2017-05-03,91.4999254493226
2017-05-04,91.78753157429085
2017-05-05,91.70222747391705
2017-05-08,91.76164079602876
2017-05-09,91.64612418313527
2017-05-10,91.40524109595553
2017-05-11,91.5868737337576
2017-05-12,91.8804812608585
2017-05-15,91.8058513542718
2017-05-16,91.78002158462047
2017-05-17,91.97439781029178
2017-05-18,91.98271066866558
2017-05-19,91.95442782090204
2017-05-22,91.86981671653335
2017-05-23,91.81558592967656
2017-05-24,91.82797338655811
2017-05-25,92.06147586852103
2017-05-26,92.0938445359819
2017-05-29,92.10850783599722
2017-05-30,92.31859681075488
2017-05-31,92.32120688316903
2017-06-01,91.79288843618772
2017-06-02,91.7969113771535
2017-06-05,91.95678625176208
2017-06-06,91.90901982340068
2017-06-07,91.9256987240059
2017-06-08,91.52020438242958
2017-06-09,91.44351583983205
2017-06-12,91.47738515847956
2017-06-13,91.2882360268908
2017-06-14,91.38251160432429
2017-06-15,91.72125923284555
2017-06-16,91.78321169357474
2017-06-19,91.86730352804913
2017-06-20,91.95337934323018
2017-06-21,92.11149780664228
2017-06-22,91.94352667514868
2017-06-23,91.61632221302112
2017-06-26,91.5530870560348
2017-06-27,91.66850225634806
2017-06-28,91.55078262314287
2017-06-29,91.39761011620666
2017-06-30,91.2615877542561
2017-07-03,91.2453790531926
2017-07-04,91.32613500153091
2017-07-05,91.52395169360587
2017-07-06,91.69102483120415
2017-07-07,91.584531623658
2017-07-10,91.84295312479946
2017-07-11,91.63531233250933
2017-07-12,91.69422407394295
2017-07-13,91.65209718672814
2017-07-14,91.64454633756785
2017-07-17,91.45116639249011
2017-07-18,91.45202249738118
2017-07-19,91.18883687874057
2017-07-20,91.24333272199445
2017-07-21,91.28085052662058
2017-07-24,91.04126470547601
2017-07-25,90.8988219881403
2017-07-26,91.17624956487872
2017-07-27,91.30166309502299
2017-07-28,91.33502008408396
2017-07-31,91.36665619560551
2017-08-01,91.4746928657248
2017-08-02,91.90911014181806
2017-08-03,92.02313840249238
2017-08-04,91.93592481320991
2017-08-07,91.90860288047507
2017-08-08,91.9455293215866
2017-08-09,92.22125960637297
2017-08-10,92.15507079097272
2017-08-11,92.12107799660923
2017-08-14,92.07641278854393
2017-08-15,92.44659304356423
2017-08-16,92.39592856875387
2017-08-17,92.24891999653697
2017-08-18,92.1520372111514
2017-08-21,92.15331120656589
2017-08-22,92.25137601272797
2017-08-23,92.1004193400478
2017-08-24,91.98669434448314
2017-08-25,91.9035751794118
2017-08-28,91.81675518667068
2017-08-29,91.8209974388511
2017-08-30,91.69600902151504
2017-08-31,91.45211699137955
2017-09-01,91.23182905256742
2017-09-04,91.30682918619026
2017-09-05,91.33517576246697
2017-09-06,91.3878070203409
2017-09-07,91.39313457657391
2017-09-08,91.30852745109266
2017-09-11,91.46018805073886
2017-09-12,91.40365694569773
2017-09-13,91.39559222819457
2017-09-14,91.32887904888855
2017-09-15,91.19669192057785
2017-09-18,91.02715110690967
2017-09-19,91.09959055786885
2017-09-20,90.91479361032444
2017-09-21,90.96898360294705
2017-09-22,90.80918645719981
2017-09-25,90.5976456307216
2017-09-26,90.5602748066006
2017-09-27,90.18724744392082
2017-09-28,89.91899352259992
2017-09-29,89.97221305530769
2017-10-02,89.70821659370412
2017-10-03,89.71884119759392
2017-10-04,89.81764003128205
2017-10-05,90.00330954092718
2017-10-06,90.05708144232146
2017-10-09,90.12594937790341
2017-10-10,90.0486431445354
2017-10-11,90.12371520956243
2017-10-12,90.00156719674449
2017-10-13,90.00777908493818
2017-10-16,90.06470987728122
2017-10-17,90.37230685041673
2017-10-18,90.29574523494558
2017-10-19,90.54017589000367
2017-10-20,90.55073964915783
2017-10-23,90.66380917356506
2017-10-24,90.6242403913921
2017-10-25,90.55350300107985
2017-10-26,90.54035732339815
2017-10-27,90.61858953188165
2017-10-30,90.72527414506624
2017-10-31,90.338360223957
2017-11-01,90.60751871247312
2017-11-02,90.62155875122366
2017-11-03,90.72268611120663
2017-11-06,90.57250894642577
2017-11-07,91.06144466916399
2017-11-08,91.11486076658484
2017-11-09,91.31072288515087
2017-11-10,91.1870386115428
2017-11-13,91.36097070844441
2017-11-14,91.29974442267675
2017-11-15,91.41797547591634
2017-11-16,91.01169153901331
2017-11-17,90.65558898279129
2017-11-20,90.37135277713102
2017-11-21,90.15941040067223
2017-11-22,90.06136533880878
2017-11-23,90.06714930690549
2017-11-24,90.1538221325123
2017-11-27,90.34675617215608
2017-11-28,90.30223941540947
2017-11-29,90.1481407349028
2017-11-30,90.22737550342052
2017-12-01,90.30734199083932
2017-12-04,90.40415103270566
2017-12-05,90.64874652297604
2017-12-06,90.99650366528853
2017-12-07,90.71277121806214
2017-12-08,90.88019885528784
2017-12-11,91.13086414312937
2017-12-12,91.43643616071546
2017-12-13,91.20645367648866
2017-12-14,91.2881606298902
2017-12-15,91.14890031987545
2017-12-18,90.82836614155664
2017-12-19,90.90024984434193
2017-12-20,90.63054292871638
2017-12-21,90.57701745006095
2017-12-22,90.51706833463977
2017-12-25,90.5192054790335
2017-12-26,90.39060388789736
2017-12-27,90.2347272606201
2017-12-28,90.1257758300343
2017-12-29,90.10018505612267
2018-01-01,90.09890682200117
2018-01-02,90.01181451692406
2018-01-03,90.21515012498256
2018-01-04,90.47492928707261
2018-01-05,90.71527508950196
2018-01-08,90.65427811393532
2018-01-09,90.78104748654421
2018-01-10,90.87416291153801
2018-01-11,90.52301882899039
2018-01-12,90.69874518913083
2018-01-15,90.65336282880126
2018-01-16,90.97479772502572
2018-01-17,91.11351408616476
2018-01-18,91.36299530518667
2018-01-19,91.01639901261629
2018-01-22,91.12498130173562
2018-01-23,90.97880607287726
2018-01-24,91.01926560298377
2018-01-25,91.00347402753185
2018-01-26,91.4053844494516
2018-01-29,91.42201928683053
2018-01-30,91.48902138638944
2018-01-31,91.59528528331282
2018-02-01,91.32683724635935
2018-02-02,91.26781048398297
2018-02-05,91.02205202201205
2018-02-06,91.614341767552
2018-02-07,91.32410715397681
2018-02-08,90.81325568115977
2018-02-09,91.18634839332023
2018-02-12,91.43493275170951
2018-02-13,91.3799438926484
2018-02-14,91.21383534802537
2018-02-15,91.32547356195597
2018-02-16,91.11109734247958
2018-02-19,90.95626521399157
2018-02-20,90.95798994782797
2018-02-21,90.70353444963892
2018-02-22,90.79651420170782
2018-02-23,90.99184345883796
2018-02-26,91.3955727275237
2018-02-27,91.46441277534338
2018-02-28,91.39238115214039
2018-03-01,90.96464267662707
2018-03-02,90.45489335133286
2018-03-05,90.68570887434517
2018-03-06,90.13312660497331
2018-03-07,89.81928758673008
2018-03-08,90.08751601434415
2018-03-09,90.25950389958003
2018-03-12,90.07069522899835
2018-03-13,89.90011175916554
2018-03-14,89.82526489255335
2018-03-15,89.98972160658148
2018-03-16,89.98775348065206
2018-03-19,89.62856693088852
2018-03-20,89.72812969957644
2018-03-21,89.37400785249562
2018-03-22,89.10782050838283
2018-03-23,88.93337948193268
2018-03-26,89.32291901718921
2018-03-27,89.20799016447016
2018-03-28,89.29343476949317
2018-03-29,89.41408949979851
2018-03-30,89.37018569483266
2018-04-02,89.33692749137586
2018-04-03,89.36866412652971
2018-04-04,89.47453547019141
2018-04-05,89.65848685105524
2018-04-06,89.3083510549056
2018-04-09,89.50663471500054
2018-04-10,89.53082418445729
2018-04-11,89.17178985453421
2018-04-12,89.27297056410998
2018-04-13,89.25001499644485
2018-04-16,89.14167876598584
2018-04-17,89.29012973807885
2018-04-18,89.11440023538029
2018-04-19,89.06046178340473
2018-04-20,89.02995615092529
2018-04-23,89.14648037268397
2018-04-24,88.90662160038136
2018-04-25,89.07416081366179
2018-04-26,89.35245847202512
2018-04-27,89.46863354543436
2018-04-30,89.54716193690382
2018-05-01,89.49332765298934
2018-05-02,88.99158294376441
2018-05-03,88.89647124623832
2018-05-04,89.01581321415618
2018-05-07,88.7740691488325
2018-05-08,88.54863576492514
2018-05-09,88.72997425084478
2018-05-10,88.9734667268981
2018-05-11,88.90817425392135
2018-05-14,89.11116206634883
2018-05-15,88.8975477263806
2018-05-16,88.71164330729249
2018-05-17,88.48367074917583
2018-05-18,88.32829677004976
2018-05-21,88.39763410191975
2018-05-22,88.52401713917592
2018-05-23,88.51158026611333
2018-05-24,88.27969699289707
2018-05-25,88.1963607282889
2018-05-28,88.22481110070832
2018-05-29,87.80145910406875
2018-05-30,87.75892111159209
2018-05-31,87.66049542521482
2018-06-01,87.95008580891025
2018-06-04,87.83754477622327
2018-06-05,87.54906045258579
2018-06-06,87.66102080549602
2018-06-07,87.76269023874556
2018-06-08,87.71786200327905
2018-06-11,87.76796962360443
2018-06-12,87.59095568000829
2018-06-13,87.64132912581188
2018-06-14,87.63647118451922
2018-06-15,87.85974772323208
2018-06-18,87.47957427469477
2018-06-19,87.39471167082897
2018-06-20,87.15219515387325
2018-06-21,87.28815409175496
2018-06-22,87.42585236697347
2018-06-25,87.41540758818769
2018-06-26,87.30464160478017
2018-06-27,87.66225364355913
2018-06-28,87.89044179691942
2018-06-29,87.92361135134387
2018-07-02,88.00857153349003
2018-07-03,87.7357292030195
2018-07-04,87.78167975467011
2018-07-05,87.9101871748417
2018-07-06,87.8775088543891
2018-07-09,87.9240214047489
2018-07-10,88.22749877708945
2018-07-11,88.21020972021745
2018-07-12,88.56173480202986
2018-07-13,88.67239114077896
2018-07-16,88.77850777377407
2018-07-17,88.6991454230578
2018-07-18,88.6999109941945
2018-07-19,88.37726326711541
2018-07-20,88.55044475226946
2018-07-23,88.66095450019675
2018-07-24,89.37294792510548
2018-07-25,89.58256344757753
2018-07-26,89.13176866986876
2018-07-27,89.55031145513001
2018-07-30,89.64351127897368
2018-07-31,89.57279355440605
2018-08-01,89.4254470549598
2018-08-02,89.24026575790137
2018-08-03,89.64889368636726
2018-08-06,89.60007089508787
2018-08-07,89.71718172199462
2018-08-08,89.78065455527477
2018-08-09,89.54079856367257
2018-08-10,89.23628999836623
2018-08-13,89.481974598807
2018-08-14,89.32133259416334
2018-08-15,89.44226290597905
2018-08-16,89.61016193972203
2018-08-17,89.51104460003685
2018-08-20,89.5297262524975
2018-08-21,89.01362114276542
2018-08-22,88.79833760347695
2018-08-23,88.76428807830808
2018-08-24,88.82988070795435
2018-08-27,89.03837124914452
2018-08-28,89.02626108320997
2018-08-29,89.17757938326365
2018-08-30,89.00427904006388
2018-08-31,88.65661357219878
2018-09-03,88.7896783199911
2018-09-04,88.8064759291059
2018-09-05,88.70402006982017
2018-09-06,88.8230343114641
2018-09-07,88.86806874248569
2018-09-10,88.83849907845749
2018-09-11,88.98796802033635
2018-09-12,89.05361853226664
2018-09-13,89.4216440995143
2018-09-14,89.20087231029554
2018-09-17,89.36171861150237
2018-09-18,89.42000282267442
2018-09-19,89.76733565317791
2018-09-20,89.87437719504929
2018-09-21,90.16149765435195
2018-09-24,90.16280796794624
2018-09-25,90.0230910196305
2018-09-26,90.34343227966015
2018-09-27,90.70843086439348
2018-09-28,90.45125962512127
2018-10-01,91.14656809335013
2018-10-02,91.55478065145897
2018-10-03,91.30673869369163
2018-10-04,91.6038899764133
2018-10-05,91.82159617088728
2018-10-08,91.99606753514215
2018-10-09,92.35342882858583
2018-10-10,92.01751922111623
2018-10-11,91.80880061201738
2018-10-12,92.28092929813718
2018-10-15,91.92894293674244
2018-10-16,91.67388395014818
2018-10-17,91.71897745970534
2018-10-18,91.78112772545241
2018-10-19,92.53474847661522
2018-10-22,92.52133162880264
2018-10-23,92.93667031642444
2018-10-24,92.96401023316348
2018-10-25,93.3009798647172
2018-10-26,93.00744191125949
2018-10-29,92.98017755880336
2018-10-30,92.8318577303521
2018-10-31,92.9933544527566
2018-11-01,92.2936629196855
2018-11-02,91.7790496016063
2018-11-05,92.17123708345319
2018-11-06,92.24604739383098
2018-11-07,92.45076605023708
2018-11-08,92.48093347778129
2018-11-09,92.77559590969207
2018-11-12,92.93539007608582
2018-11-13,93.11720150163464
2018-11-14,93.14362043452724
2018-11-15,93.15436813117714
2018-11-16,93.21341540563351
2018-11-19,93.36155350898926
2018-11-20,93.35937290901337
2018-11-21,92.99182939288565
2018-11-22,92.81194628626294
2018-11-23,92.46341793135547
2018-11-26,92.7781037818677
2018-11-27,93.38033455053123
2018-11-28,93.31735575816828
2018-11-29,93.23887511199835
2018-11-30,93.3603679213703
2018-12-03,93.45226193607122
2018-12-04,93.92105214419648
2018-12-05,93.88742729452855
2018-12-06,93.85550978088982
2018-12-07,93.60085258371824
2018-12-10,94.2755965880729
2018-12-11,94.51713835111885
2018-12-12,94.28888402241247
2018-12-13,95.01825841555801
2018-12-14,94.81401471494618
2018-12-17,95.07108277467142
2018-12-18,95.08355313093934
2018-12-19,95.1897603001573
2018-12-20,95.39862964417115
2018-12-21,95.51682326324529
2018-12-24,95.06952389848391
2018-12-25,95.22013819332042
2018-12-26,95.3887450268455
2018-12-27,95.48179039944344
2018-12-28,95.19805040822894
2018-12-31,95.06012476791744
2019-01-01,95.05632762632604
2019-01-02,94.95057649228254
2019-01-03,94.36925377077847
2019-01-04,94.61467073513413
2019-01-07,93.73324392794623
2019-01-08,93.38129272083157
2019-01-09,93.06454654328981
2019-01-10,93.08181931801447
2019-01-11,92.98603269596974
2019-01-14,93.10342939360747
2019-01-15,93.3490767217876
2019-01-16,93.03927884331848
2019-01-17,92.9877183025348
2019-01-18,93.14640949245563
2019-01-21,93.06764237551454
2019-01-22,93.0705684525969
2019-01-23,93.31684955399588
2019-01-24,92.92388919749749
2019-01-25,92.69509222347594
2019-01-28,92.4287943264645
2019-01-29,92.38648149103099
2019-01-30,92.8818806080174
2019-01-31,92.83881576799328
2019-02-01,92.84027700478558
2019-02-04,92.54802327640408
2019-02-05,92.83753685054744
2019-02-06,92.72196584471175
2019-02-07,92.69667713044875
2019-02-08,92.8448115535906
2019-02-11,92.54200760341811
2019-02-12,92.53968536807433
2019-02-13,92.47268869599081
2019-02-14,92.24766548598804
2019-02-15,92.25127405660605
2019-02-18,92.1077379842732
2019-02-19,92.07489396607623
2019-02-20,92.00393565177377
2019-02-21,91.9641129552699
2019-02-22,91.86301534573258
2019-02-25,91.9090166349159
2019-02-26,92.18057023321096
2019-02-27,92.03712242493417
2019-02-28,92.08593576333384
2019-03-01,91.95789210196544
2019-03-04,92.00959706906164
2019-03-05,92.21159954222914
2019-03-06,92.79229838906436
2019-03-07,92.86963974681142
2019-03-08,92.96907448211674
2019-03-11,92.94394203173043
2019-03-12,92.9333777814621
2019-03-13,93.09822092604587
2019-03-14,93.26222401415829
2019-03-15,93.4305435422775
2019-03-18,93.35262446092797
2019-03-19,93.55175319414653
2019-03-20,93.75072199385399
2019-03-21,93.72276969152665
2019-03-22,94.23454112135141
2019-03-25,94.1958217073294
2019-03-26,93.9279995319905
2019-03-27,93.89241720428689
2019-03-28,93.74156779468515
2019-03-29,93.85286318720989
2019-04-01,93.81042684384981
2019-04-02,93.94180648118758
2019-04-03,93.70648287717806
2019-04-04,93.70829358727521
2019-04-05,93.52850933918268
2019-04-08,93.64091528375413
2019-04-09,93.93639343586807
2019-04-10,93.48043074221452
2019-04-11,93.49318818572426
2019-04-12,93.53482812896156
2019-04-15,93.48944480162332
2019-04-16,93.52408391382701
2019-04-17,93.964637168044
2019-04-18,94.19769829152185
2019-04-19,94.14963180110122
2019-04-22,94.39599043628148
2019-04-23,94.14934020247091
2019-04-24,93.83998434999332
2019-04-25,94.17878036885384
2019-04-26,94.02030419055947
2019-04-29,93.98422456033444
2019-04-30,94.20724380822524
2019-05-01,94.30302165050185
2019-05-02,94.10381406112926
2019-05-03,93.73286571016686
2019-05-06,93.48712093650471
2019-05-07,93.45170913244878
2019-05-08,93.69107765711775
2019-05-09,93.73313131807186
2019-05-10,93.73771624986873
2019-05-13,94.05003683717338
2019-05-14,93.9162822359159
2019-05-15,94.11350580993206
2019-05-16,94.30262814014264
2019-05-17,94.59511402156157
2019-05-20,94.80245040587381
2019-05-21,94.60105843669811
2019-05-22,94.84414723575952
2019-05-23,95.08064140550364
2019-05-24,94.81833639949541
2019-05-27,94.86980943251442
2019-05-28,94.66614361060434
2019-05-29,94.74022035202448
2019-05-30,95.0244502343394
2019-05-31,94.86655911732987
2019-06-03,94.80164141668219
2019-06-04,94.63267103726822
2019-06-05,94.96110017685375
2019-06-06,95.42287837506854
2019-06-07,95.68261116269322
2019-06-10,95.72739885240239
2019-06-11,95.80764201702003
2019-06-12,95.62648382036798
